reltime;datetime;iSensor;ibi

   0.0010;2024/06/20 10:07:15.5949;5;856
   0.0010;2024/06/20 10:07:15.5949;4;0
   0.0010;2024/06/20 10:07:15.5949;3;665
   0.0010;2024/06/20 10:07:15.5949;2;0
   0.0010;2024/06/20 10:07:15.5949;1;0
   0.0010;2024/06/20 10:07:15.5949;0;0
   0.0540;2024/06/20 10:07:15.6479;5;845
   0.3000;2024/06/20 10:07:15.8939;5;845
   0.3910;2024/06/20 10:07:15.9849;3;674
   0.5460;2024/06/20 10:07:16.1399;5;845
   0.7920;2024/06/20 10:07:16.3859;5;845
   1.0390;2024/06/20 10:07:16.6329;5;856
   1.1300;2024/06/20 10:07:16.7239;3;687
   1.2850;2024/06/20 10:07:16.8789;5;856
   1.5320;2024/06/20 10:07:17.1259;5;856
   1.6230;2024/06/20 10:07:17.2169;3;711
   1.7780;2024/06/20 10:07:17.3719;5;856
   2.0240;2024/06/20 10:07:17.6179;5;856
   2.2700;2024/06/20 10:07:17.8639;5;856
   2.3620;2024/06/20 10:07:17.9559;3;704
   2.5170;2024/06/20 10:07:18.1109;5;856
   2.7620;2024/06/20 10:07:18.3559;5;856
   3.0090;2024/06/20 10:07:18.6029;5;856
   3.1000;2024/06/20 10:07:18.6939;3;673
   3.2560;2024/06/20 10:07:18.8499;5;856
   3.5010;2024/06/20 10:07:19.0949;5;856
   3.7480;2024/06/20 10:07:19.3419;5;856
   3.8400;2024/06/20 10:07:19.4339;3;677
   3.9940;2024/06/20 10:07:19.5879;5;856
   4.2410;2024/06/20 10:07:19.8349;5;856
   4.4870;2024/06/20 10:07:20.0809;5;856
   4.5780;2024/06/20 10:07:20.1719;3;710
   4.7320;2024/06/20 10:07:20.3259;5;856
   4.9790;2024/06/20 10:07:20.5729;5;856
   5.0710;2024/06/20 10:07:20.6649;3;727
   5.2260;2024/06/20 10:07:20.8199;5;856
   5.4720;2024/06/20 10:07:21.0659;5;856
   5.7190;2024/06/20 10:07:21.3129;5;856
   5.8100;2024/06/20 10:07:21.4039;3;712
   5.9650;2024/06/20 10:07:21.5589;5;740
   6.2100;2024/06/20 10:07:21.8039;5;740
   6.4570;2024/06/20 10:07:22.0509;5;740
   6.5480;2024/06/20 10:07:22.1419;3;673
   7.1960;2024/06/20 10:07:22.7899;5;704
   7.2870;2024/06/20 10:07:22.8809;3;688
   7.4420;2024/06/20 10:07:23.0359;5;705
   7.6890;2024/06/20 10:07:23.2829;5;705
   7.9340;2024/06/20 10:07:23.5279;5;705
   8.0260;2024/06/20 10:07:23.6199;3;732
   8.1810;2024/06/20 10:07:23.7749;5;705
   8.4270;2024/06/20 10:07:24.0209;5;705
   8.6730;2024/06/20 10:07:24.2669;5;705
   8.9200;2024/06/20 10:07:24.5139;5;697
   9.0120;2024/06/20 10:07:24.6059;3;737
   9.1660;2024/06/20 10:07:24.7599;5;697
   9.4120;2024/06/20 10:07:25.0059;5;697
   9.7500;2024/06/20 10:07:25.3439;3;772
  10.4890;2024/06/20 10:07:26.0829;3;804
  10.6430;2024/06/20 10:07:26.2369;5;697
  10.8900;2024/06/20 10:07:26.4839;5;697
  11.1360;2024/06/20 10:07:26.7299;5;697
  11.2270;2024/06/20 10:07:26.8209;3;745
  11.3820;2024/06/20 10:07:26.9759;5;697
  11.6290;2024/06/20 10:07:27.2229;5;697
  11.8750;2024/06/20 10:07:27.4689;5;697
  12.1210;2024/06/20 10:07:27.7149;5;697
  12.2130;2024/06/20 10:07:27.8069;3;781
  12.3670;2024/06/20 10:07:27.9609;5;697
  12.6140;2024/06/20 10:07:28.2079;5;697
  12.8600;2024/06/20 10:07:28.4539;5;697
  12.9510;2024/06/20 10:07:28.5449;3;912
  13.1070;2024/06/20 10:07:28.7009;5;697
  13.8460;2024/06/20 10:07:29.4399;5;697
  14.0910;2024/06/20 10:07:29.6849;5;697
  14.3380;2024/06/20 10:07:29.9319;5;697
  14.4290;2024/06/20 10:07:30.0229;3;837
  14.5840;2024/06/20 10:07:30.1779;5;697
  14.8310;2024/06/20 10:07:30.4249;5;697
  15.0760;2024/06/20 10:07:30.6699;5;697
  15.1680;2024/06/20 10:07:30.7619;3;860
  15.3230;2024/06/20 10:07:30.9169;5;697
  15.5700;2024/06/20 10:07:31.1639;5;697
  15.6600;2024/06/20 10:07:31.2539;3;881
  15.8170;2024/06/20 10:07:31.4109;5;697
  16.0610;2024/06/20 10:07:31.6549;5;705
  16.3080;2024/06/20 10:07:31.9019;5;705
  16.3990;2024/06/20 10:07:31.9929;3;911
  16.5550;2024/06/20 10:07:32.1489;5;705
  16.8010;2024/06/20 10:07:32.3949;5;705
  17.0460;2024/06/20 10:07:32.6399;5;714
  17.1380;2024/06/20 10:07:32.7319;3;838
  17.2930;2024/06/20 10:07:32.8869;5;714
  17.5400;2024/06/20 10:07:33.1339;5;714
  17.7860;2024/06/20 10:07:33.3799;5;714
  18.0320;2024/06/20 10:07:33.6259;5;731
  18.1230;2024/06/20 10:07:33.7169;3;759
  18.2780;2024/06/20 10:07:33.8719;5;731
  18.5240;2024/06/20 10:07:34.1179;5;731
  18.7710;2024/06/20 10:07:34.3649;5;731
  18.8620;2024/06/20 10:07:34.4559;3;809
  19.0170;2024/06/20 10:07:34.6109;5;740
  19.2630;2024/06/20 10:07:34.8569;5;740
  19.5100;2024/06/20 10:07:35.1039;5;740
  19.6000;2024/06/20 10:07:35.1939;3;800
  19.7560;2024/06/20 10:07:35.3499;5;740
  20.0020;2024/06/20 10:07:35.5959;5;740
  20.2480;2024/06/20 10:07:35.8419;5;740
  20.4940;2024/06/20 10:07:36.0879;5;740
  20.5860;2024/06/20 10:07:36.1799;3;846
  20.7410;2024/06/20 10:07:36.3349;5;740
  20.9870;2024/06/20 10:07:36.5809;5;778
  21.2330;2024/06/20 10:07:36.8269;5;778
  21.3250;2024/06/20 10:07:36.9189;3;823
  21.4800;2024/06/20 10:07:37.0739;5;778
  21.7260;2024/06/20 10:07:37.3199;5;778
  21.9730;2024/06/20 10:07:37.5669;5;811
  22.2180;2024/06/20 10:07:37.8119;5;811
  22.3100;2024/06/20 10:07:37.9039;3;821
  22.4650;2024/06/20 10:07:38.0589;5;811
  22.7120;2024/06/20 10:07:38.3059;5;811
  22.9570;2024/06/20 10:07:38.5509;5;811
  23.2030;2024/06/20 10:07:38.7969;5;811
  23.2950;2024/06/20 10:07:38.8889;3;904
  23.4500;2024/06/20 10:07:39.0439;5;811
  23.6960;2024/06/20 10:07:39.2899;5;811
  23.9430;2024/06/20 10:07:39.5369;5;833
  24.0330;2024/06/20 10:07:39.6269;3;914
  24.1890;2024/06/20 10:07:39.7829;5;833
  24.4340;2024/06/20 10:07:40.0279;5;833
  24.6810;2024/06/20 10:07:40.2749;5;833
  24.9270;2024/06/20 10:07:40.5209;5;845
  25.0190;2024/06/20 10:07:40.6129;3;831
  25.1740;2024/06/20 10:07:40.7679;5;845
  25.4200;2024/06/20 10:07:41.0139;5;845
  26.0040;2024/06/20 10:07:41.5979;3;862
  26.1590;2024/06/20 10:07:41.7529;5;845
  26.7420;2024/06/20 10:07:42.3359;3;891
  26.8970;2024/06/20 10:07:42.4909;5;845
  27.1440;2024/06/20 10:07:42.7379;5;845
  27.3900;2024/06/20 10:07:42.9839;5;845
  27.4820;2024/06/20 10:07:43.0759;3;897
  27.6360;2024/06/20 10:07:43.2299;5;845
  27.8820;2024/06/20 10:07:43.4759;5;845
  28.1290;2024/06/20 10:07:43.7229;5;845
  28.3750;2024/06/20 10:07:43.9689;5;844
  28.4670;2024/06/20 10:07:44.0609;3;815
