reltime,datetime,iSensor,ibi
0.001,2024/06/05 12:51:33.0369,5,740
0.001,2024/06/05 12:51:33.0369,4,0
0.001,2024/06/05 12:51:33.0369,3,730
0.001,2024/06/05 12:51:33.0369,2,0
0.001,2024/06/05 12:51:33.0369,1,0
0.001,2024/06/05 12:51:33.0369,0,0
0.226,2024/06/05 12:51:33.2619,3,742
0.718,2024/06/05 12:51:33.7539,3,728
1.457,2024/06/05 12:51:34.4929,3,735
2.258,2024/06/05 12:51:35.2939,5,759
2.442,2024/06/05 12:51:35.4779,3,757
2.935,2024/06/05 12:51:35.9709,3,765
3.92,2024/06/05 12:51:36.9559,3,746
4.413,2024/06/05 12:51:37.4489,3,741
5.152,2024/06/05 12:51:38.1879,3,767
5.46,2024/06/05 12:51:38.4959,5,750
5.706,2024/06/05 12:51:38.7419,5,750
5.952,2024/06/05 12:51:38.9879,5,750
6.136,2024/06/05 12:51:39.1719,3,774
7.121,2024/06/05 12:51:40.1569,3,758
7.614,2024/06/05 12:51:40.6499,3,735
8.353,2024/06/05 12:51:41.3889,3,750
8.661,2024/06/05 12:51:41.6969,5,740
8.845,2024/06/05 12:51:41.8809,3,755
8.907,2024/06/05 12:51:41.9429,5,740
9.153,2024/06/05 12:51:42.1889,5,740
9.831,2024/06/05 12:51:42.8669,3,748
10.815,2024/06/05 12:51:43.8509,3,722
11.308,2024/06/05 12:51:44.3439,3,732
11.863,2024/06/05 12:51:44.8989,5,750
12.047,2024/06/05 12:51:45.0829,3,750
12.109,2024/06/05 12:51:45.1449,5,750
12.355,2024/06/05 12:51:45.3909,5,750
13.032,2024/06/05 12:51:46.0679,3,744
13.524,2024/06/05 12:51:46.5599,3,732
14.263,2024/06/05 12:51:47.2989,3,758
14.572,2024/06/05 12:51:47.6079,5,750
14.818,2024/06/05 12:51:47.8539,5,750
15.002,2024/06/05 12:51:48.0379,3,770
15.065,2024/06/05 12:51:48.1009,5,750
15.31,2024/06/05 12:51:48.3459,5,750
15.556,2024/06/05 12:51:48.5919,5,750
15.741,2024/06/05 12:51:48.7769,3,768
15.803,2024/06/05 12:51:48.8389,5,750
16.049,2024/06/05 12:51:49.0849,5,750
16.295,2024/06/05 12:51:49.3309,5,750
16.479,2024/06/05 12:51:49.5149,3,756
16.542,2024/06/05 12:51:49.5779,5,750
16.788,2024/06/05 12:51:49.8239,5,750
17.034,2024/06/05 12:51:50.0699,5,750
17.219,2024/06/05 12:51:50.2549,3,752
17.281,2024/06/05 12:51:50.3169,5,750
17.527,2024/06/05 12:51:50.5629,5,750
17.773,2024/06/05 12:51:50.8089,5,750
17.958,2024/06/05 12:51:50.9939,3,767
18.02,2024/06/05 12:51:51.0559,5,750
18.266,2024/06/05 12:51:51.3019,5,750
18.696,2024/06/05 12:51:51.7319,3,774
19.004,2024/06/05 12:51:52.0399,5,750
19.435,2024/06/05 12:51:52.4709,3,759
19.743,2024/06/05 12:51:52.7789,5,750
19.99,2024/06/05 12:51:53.0259,5,750
20.174,2024/06/05 12:51:53.2099,3,731
20.236,2024/06/05 12:51:53.2719,5,750
20.482,2024/06/05 12:51:53.5179,5,750
20.728,2024/06/05 12:51:53.7639,5,750
20.975,2024/06/05 12:51:54.0109,5,750
21.158,2024/06/05 12:51:54.1939,3,751
21.221,2024/06/05 12:51:54.2569,5,750
21.468,2024/06/05 12:51:54.5039,5,750
21.713,2024/06/05 12:51:54.7489,5,750
21.898,2024/06/05 12:51:54.9339,3,765
21.96,2024/06/05 12:51:54.9959,5,750
22.206,2024/06/05 12:51:55.2419,5,750
22.452,2024/06/05 12:51:55.4879,5,750
22.637,2024/06/05 12:51:55.6729,3,781
22.698,2024/06/05 12:51:55.7339,5,750
22.945,2024/06/05 12:51:55.9809,5,750
23.191,2024/06/05 12:51:56.2269,5,750
23.375,2024/06/05 12:51:56.4109,3,769
23.438,2024/06/05 12:51:56.4739,5,750
23.684,2024/06/05 12:51:56.7199,5,750
23.93,2024/06/05 12:51:56.9659,5,750
24.114,2024/06/05 12:51:57.1499,3,746
24.177,2024/06/05 12:51:57.2129,5,750
24.422,2024/06/05 12:51:57.4579,5,750
24.669,2024/06/05 12:51:57.7049,5,750
24.853,2024/06/05 12:51:57.8889,3,761
24.915,2024/06/05 12:51:57.9509,5,750
25.162,2024/06/05 12:51:58.1979,5,759
25.408,2024/06/05 12:51:58.4439,5,759
25.591,2024/06/05 12:51:58.6269,3,770
25.654,2024/06/05 12:51:58.6899,5,759
25.9,2024/06/05 12:51:58.9359,5,759
26.147,2024/06/05 12:51:59.1829,5,759
26.331,2024/06/05 12:51:59.3669,3,793
26.393,2024/06/05 12:51:59.4289,5,759
27.132,2024/06/05 12:52:00.1679,5,759
27.316,2024/06/05 12:52:00.3519,3,796
27.378,2024/06/05 12:52:00.4139,5,759
27.624,2024/06/05 12:52:00.6599,5,759
27.871,2024/06/05 12:52:00.9069,5,759
28.054,2024/06/05 12:52:01.0899,3,759
28.117,2024/06/05 12:52:01.1529,5,759
28.363,2024/06/05 12:52:01.3989,5,759
28.609,2024/06/05 12:52:01.6449,5,759
28.793,2024/06/05 12:52:01.8289,3,771
28.855,2024/06/05 12:52:01.8909,5,759
29.102,2024/06/05 12:52:02.1379,5,759
29.348,2024/06/05 12:52:02.3839,5,759
29.532,2024/06/05 12:52:02.5679,3,764
29.594,2024/06/05 12:52:02.6299,5,759
29.84,2024/06/05 12:52:02.8759,5,759
30.087,2024/06/05 12:52:03.1229,5,759
30.271,2024/06/05 12:52:03.3069,3,751
30.333,2024/06/05 12:52:03.3689,5,759
30.579,2024/06/05 12:52:03.6149,5,759
30.826,2024/06/05 12:52:03.8619,5,759
31.009,2024/06/05 12:52:04.0449,3,739
31.073,2024/06/05 12:52:04.1089,5,759
31.318,2024/06/05 12:52:04.3539,5,759
31.748,2024/06/05 12:52:04.7839,3,772
32.057,2024/06/05 12:52:05.0929,5,759
32.303,2024/06/05 12:52:05.3389,5,759
32.487,2024/06/05 12:52:05.5229,3,778
32.55,2024/06/05 12:52:05.5859,5,759
32.796,2024/06/05 12:52:05.8319,5,759
33.042,2024/06/05 12:52:06.0779,5,759
33.226,2024/06/05 12:52:06.2619,3,779
33.289,2024/06/05 12:52:06.3249,5,759
33.535,2024/06/05 12:52:06.5709,5,759
33.781,2024/06/05 12:52:06.8169,5,759
33.965,2024/06/05 12:52:07.0009,3,749
34.028,2024/06/05 12:52:07.0639,5,759
34.274,2024/06/05 12:52:07.3099,5,758
34.95,2024/06/05 12:52:07.9859,3,750
35.013,2024/06/05 12:52:08.0489,5,759
35.259,2024/06/05 12:52:08.2949,5,759
35.505,2024/06/05 12:52:08.5409,5,759
35.689,2024/06/05 12:52:08.7249,3,778
35.751,2024/06/05 12:52:08.7869,5,759
35.997,2024/06/05 12:52:09.0329,5,759
36.243,2024/06/05 12:52:09.2789,5,759
36.427,2024/06/05 12:52:09.4629,3,788
36.49,2024/06/05 12:52:09.5259,5,759
36.737,2024/06/05 12:52:09.7729,5,759
37.167,2024/06/05 12:52:10.2029,3,764
37.475,2024/06/05 12:52:10.5109,5,759
37.722,2024/06/05 12:52:10.7579,5,759
37.968,2024/06/05 12:52:11.0039,5,759
38.151,2024/06/05 12:52:11.1869,3,742
38.214,2024/06/05 12:52:11.2499,5,769
38.461,2024/06/05 12:52:11.4969,5,769
38.644,2024/06/05 12:52:11.6799,3,753
39.199,2024/06/05 12:52:12.2349,5,769
39.383,2024/06/05 12:52:12.4189,3,757
39.445,2024/06/05 12:52:12.4809,5,769
39.691,2024/06/05 12:52:12.7269,5,769
39.938,2024/06/05 12:52:12.9739,5,769
40.121,2024/06/05 12:52:13.1569,3,751
40.184,2024/06/05 12:52:13.2199,5,759
40.431,2024/06/05 12:52:13.4669,5,759
40.677,2024/06/05 12:52:13.7129,5,759
40.86,2024/06/05 12:52:13.8959,3,731
41.416,2024/06/05 12:52:14.4519,5,759
41.599,2024/06/05 12:52:14.6349,3,758
41.662,2024/06/05 12:52:14.6979,5,759
41.908,2024/06/05 12:52:14.9439,5,759
42.156,2024/06/05 12:52:15.1919,5,759
42.339,2024/06/05 12:52:15.3749,3,763
42.4,2024/06/05 12:52:15.4359,5,759
42.647,2024/06/05 12:52:15.6829,5,759
42.894,2024/06/05 12:52:15.9299,5,759
43.077,2024/06/05 12:52:16.1129,3,755
43.139,2024/06/05 12:52:16.1749,5,759
43.386,2024/06/05 12:52:16.4219,5,759
43.633,2024/06/05 12:52:16.6689,5,759
43.816,2024/06/05 12:52:16.8519,3,736
43.878,2024/06/05 12:52:16.9139,5,759
44.124,2024/06/05 12:52:17.1599,5,759
44.371,2024/06/05 12:52:17.4069,5,759
44.555,2024/06/05 12:52:17.5909,3,725
44.617,2024/06/05 12:52:17.6529,5,759
44.864,2024/06/05 12:52:17.8999,5,759
45.11,2024/06/05 12:52:18.1459,5,759
45.294,2024/06/05 12:52:18.3299,3,739
45.356,2024/06/05 12:52:18.3919,5,759
45.603,2024/06/05 12:52:18.6389,5,759
45.849,2024/06/05 12:52:18.8849,5,759
46.032,2024/06/05 12:52:19.0679,3,743
46.095,2024/06/05 12:52:19.1309,5,759
46.341,2024/06/05 12:52:19.3769,5,759
46.587,2024/06/05 12:52:19.6229,5,759
46.771,2024/06/05 12:52:19.8069,3,716
46.833,2024/06/05 12:52:19.8689,5,759
47.08,2024/06/05 12:52:20.1159,5,759
47.757,2024/06/05 12:52:20.7929,3,715
47.819,2024/06/05 12:52:20.8549,5,759
48.065,2024/06/05 12:52:21.1009,5,759
48.249,2024/06/05 12:52:21.2849,3,735
48.311,2024/06/05 12:52:21.3469,5,759
48.557,2024/06/05 12:52:21.5929,5,759
48.804,2024/06/05 12:52:21.8399,5,759
49.05,2024/06/05 12:52:22.0859,5,759
49.234,2024/06/05 12:52:22.2699,3,736
49.296,2024/06/05 12:52:22.3319,5,759
49.543,2024/06/05 12:52:22.5789,5,759
49.727,2024/06/05 12:52:22.7629,3,742
49.788,2024/06/05 12:52:22.8239,5,759
50.035,2024/06/05 12:52:23.0709,5,759
50.281,2024/06/05 12:52:23.3169,5,750
50.465,2024/06/05 12:52:23.5009,3,717
50.527,2024/06/05 12:52:23.5629,5,750
51.204,2024/06/05 12:52:24.2399,3,707
51.267,2024/06/05 12:52:24.3029,5,750
51.513,2024/06/05 12:52:24.5489,5,750
51.759,2024/06/05 12:52:24.7949,5,750
51.943,2024/06/05 12:52:24.9789,3,730
52.006,2024/06/05 12:52:25.0419,5,750
52.252,2024/06/05 12:52:25.2879,5,740
52.497,2024/06/05 12:52:25.5329,5,740
52.682,2024/06/05 12:52:25.7179,3,738
52.744,2024/06/05 12:52:25.7799,5,740
52.99,2024/06/05 12:52:26.0259,5,740
53.237,2024/06/05 12:52:26.2729,5,740
53.42,2024/06/05 12:52:26.4559,3,739
53.483,2024/06/05 12:52:26.5189,5,740
53.729,2024/06/05 12:52:26.7649,5,740
53.976,2024/06/05 12:52:27.0119,5,740
54.162,2024/06/05 12:52:27.1979,3,724
54.714,2024/06/05 12:52:27.7499,5,740
54.898,2024/06/05 12:52:27.9339,3,726
54.961,2024/06/05 12:52:27.9969,5,740
55.207,2024/06/05 12:52:28.2429,5,730
55.453,2024/06/05 12:52:28.4889,5,731
55.637,2024/06/05 12:52:28.6729,3,741
55.699,2024/06/05 12:52:28.7349,5,731
55.946,2024/06/05 12:52:28.9819,5,731
56.129,2024/06/05 12:52:29.1649,3,744
56.193,2024/06/05 12:52:29.2289,5,731
56.438,2024/06/05 12:52:29.4739,5,731
56.685,2024/06/05 12:52:29.7209,5,731
56.868,2024/06/05 12:52:29.9039,3,719
57.424,2024/06/05 12:52:30.4599,5,731
57.607,2024/06/05 12:52:30.6429,3,702
57.67,2024/06/05 12:52:30.7059,5,731
57.916,2024/06/05 12:52:30.9519,5,731
58.162,2024/06/05 12:52:31.1979,5,731
58.346,2024/06/05 12:52:31.3819,3,733
58.409,2024/06/05 12:52:31.4449,5,731
58.655,2024/06/05 12:52:31.6909,5,731
58.901,2024/06/05 12:52:31.9369,5,731
59.085,2024/06/05 12:52:32.1209,3,750
59.147,2024/06/05 12:52:32.1829,5,731
59.393,2024/06/05 12:52:32.4289,5,731
59.64,2024/06/05 12:52:32.6759,5,731
59.824,2024/06/05 12:52:32.8599,3,755
60.378,2024/06/05 12:52:33.4139,5,731
60.625,2024/06/05 12:52:33.6609,5,731
60.808,2024/06/05 12:52:33.8439,3,730
60.871,2024/06/05 12:52:33.9069,5,731
61.118,2024/06/05 12:52:34.1539,5,731
61.364,2024/06/05 12:52:34.3999,5,731
61.547,2024/06/05 12:52:34.5829,3,751
61.61,2024/06/05 12:52:34.6459,5,731
61.856,2024/06/05 12:52:34.8919,5,731
62.102,2024/06/05 12:52:35.1379,5,731
62.286,2024/06/05 12:52:35.3219,3,767
62.349,2024/06/05 12:52:35.3849,5,731
62.595,2024/06/05 12:52:35.6309,5,731
63.025,2024/06/05 12:52:36.0609,3,771
63.334,2024/06/05 12:52:36.3699,5,731
63.58,2024/06/05 12:52:36.6159,5,731
63.764,2024/06/05 12:52:36.7999,3,750
63.826,2024/06/05 12:52:36.8619,5,731
64.073,2024/06/05 12:52:37.1089,5,731
64.319,2024/06/05 12:52:37.3549,5,731
64.503,2024/06/05 12:52:37.5389,3,729
64.566,2024/06/05 12:52:37.6019,5,731
64.812,2024/06/05 12:52:37.8479,5,731
65.058,2024/06/05 12:52:38.0939,5,731
65.241,2024/06/05 12:52:38.2769,3,743
65.304,2024/06/05 12:52:38.3399,5,723
65.55,2024/06/05 12:52:38.5859,5,723
65.796,2024/06/05 12:52:38.8319,5,723
65.98,2024/06/05 12:52:39.0159,3,737
66.043,2024/06/05 12:52:39.0789,5,723
66.289,2024/06/05 12:52:39.3249,5,731
66.536,2024/06/05 12:52:39.5719,5,731
66.72,2024/06/05 12:52:39.7559,3,741
67.275,2024/06/05 12:52:40.3109,5,731
67.458,2024/06/05 12:52:40.4939,3,728
67.521,2024/06/05 12:52:40.5569,5,731
67.767,2024/06/05 12:52:40.8029,5,731
68.013,2024/06/05 12:52:41.0489,5,731
68.197,2024/06/05 12:52:41.2329,3,722
68.26,2024/06/05 12:52:41.2959,5,740
68.506,2024/06/05 12:52:41.5419,5,740
68.752,2024/06/05 12:52:41.7879,5,740
