reltime;datetime;iSensor;ibi

   0.0010;2024/06/05 12:56:04.6959;5;750
   0.0010;2024/06/05 12:56:04.6959;4;0
   0.0010;2024/06/05 12:56:04.6959;3;715
   0.0010;2024/06/05 12:56:04.6959;2;0
   0.0010;2024/06/05 12:56:04.6959;1;0
   0.0010;2024/06/05 12:56:04.6959;0;0
   0.0250;2024/06/05 12:56:04.7199;5;750
   0.2700;2024/06/05 12:56:04.9649;5;750
   0.4510;2024/06/05 12:56:05.1459;3;717
   0.5160;2024/06/05 12:56:05.2109;5;750
   0.7630;2024/06/05 12:56:05.4579;5;750
   1.0090;2024/06/05 12:56:05.7039;5;750
   1.2560;2024/06/05 12:56:05.9509;5;750
   1.4360;2024/06/05 12:56:06.1309;3;712
   1.5010;2024/06/05 12:56:06.1959;5;750
   1.7480;2024/06/05 12:56:06.4429;5;750
   1.9280;2024/06/05 12:56:06.6229;3;694
   1.9940;2024/06/05 12:56:06.6889;5;750
   2.2400;2024/06/05 12:56:06.9349;5;750
   2.4870;2024/06/05 12:56:07.1819;5;750
   2.6670;2024/06/05 12:56:07.3619;3;705
   2.7330;2024/06/05 12:56:07.4279;5;750
   2.9790;2024/06/05 12:56:07.6739;5;750
   3.2250;2024/06/05 12:56:07.9199;5;750
   3.4060;2024/06/05 12:56:08.1009;3;728
   3.9640;2024/06/05 12:56:08.6589;5;750
   4.1450;2024/06/05 12:56:08.8399;3;742
   4.2110;2024/06/05 12:56:08.9059;5;750
   4.4570;2024/06/05 12:56:09.1519;5;750
   4.7040;2024/06/05 12:56:09.3989;5;750
   4.8830;2024/06/05 12:56:09.5779;3;741
   4.9490;2024/06/05 12:56:09.6439;5;750
   5.1960;2024/06/05 12:56:09.8909;5;750
   5.4420;2024/06/05 12:56:10.1369;5;750
   5.6220;2024/06/05 12:56:10.3169;3;713
   5.6880;2024/06/05 12:56:10.3829;5;740
   5.9340;2024/06/05 12:56:10.6289;5;740
   6.1810;2024/06/05 12:56:10.8759;5;740
   6.3610;2024/06/05 12:56:11.0559;3;684
   6.8530;2024/06/05 12:56:11.5479;3;703
   6.9190;2024/06/05 12:56:11.6139;5;723
   7.1660;2024/06/05 12:56:11.8609;5;723
   7.4120;2024/06/05 12:56:12.1069;5;723
   7.5930;2024/06/05 12:56:12.2879;3;726
   7.6580;2024/06/05 12:56:12.3529;5;723
   7.9050;2024/06/05 12:56:12.5999;5;723
   8.1510;2024/06/05 12:56:12.8459;5;723
   8.3310;2024/06/05 12:56:13.0259;3;698
   8.3970;2024/06/05 12:56:13.0919;5;723
   8.6430;2024/06/05 12:56:13.3379;5;723
   8.8900;2024/06/05 12:56:13.5849;5;723
   9.0700;2024/06/05 12:56:13.7649;3;669
   9.1360;2024/06/05 12:56:13.8309;5;723
   9.5630;2024/06/05 12:56:14.2579;3;653
   9.8750;2024/06/05 12:56:14.5699;5;723
  10.1210;2024/06/05 12:56:14.8159;5;723
  10.3680;2024/06/05 12:56:15.0629;5;723
  10.5480;2024/06/05 12:56:15.2429;3;656
