reltime,datetime,iSensor,ibi
0.001,2024/05/28 16:05:07.5789,5,659
0.001,2024/05/28 16:05:07.5789,4,0
0.001,2024/05/28 16:05:07.5789,3,617
0.001,2024/05/28 16:05:07.5789,2,0
0.001,2024/05/28 16:05:07.5789,1,0
0.001,2024/05/28 16:05:07.5789,0,0
0.002,2024/05/28 16:05:07.5799,3,619
0.114,2024/05/28 16:05:07.6919,5,659
0.361,2024/05/28 16:05:07.9389,5,651
0.607,2024/05/28 16:05:08.1849,5,651
0.741,2024/05/28 16:05:08.3189,3,633
0.852,2024/05/28 16:05:08.4299,5,650
1.099,2024/05/28 16:05:08.6769,5,651
1.345,2024/05/28 16:05:08.9229,5,659
1.479,2024/05/28 16:05:09.0569,3,653
1.592,2024/05/28 16:05:09.1699,5,659
1.972,2024/05/28 16:05:09.5499,3,674
2.331,2024/05/28 16:05:09.9089,5,659
2.577,2024/05/28 16:05:10.1549,5,659
2.711,2024/05/28 16:05:10.2889,3,636
2.822,2024/05/28 16:05:10.3999,5,659
3.069,2024/05/28 16:05:10.6469,5,659
3.203,2024/05/28 16:05:10.7809,3,619
3.315,2024/05/28 16:05:10.8929,5,659
3.562,2024/05/28 16:05:11.1399,5,659
3.808,2024/05/28 16:05:11.3859,5,659
3.942,2024/05/28 16:05:11.5199,3,611
4.055,2024/05/28 16:05:11.6329,5,659
4.301,2024/05/28 16:05:11.8789,5,645
4.546,2024/05/28 16:05:12.1239,5,645
4.681,2024/05/28 16:05:12.2589,3,616
5.285,2024/05/28 16:05:12.8629,5,638
5.532,2024/05/28 16:05:13.1099,5,638
5.666,2024/05/28 16:05:13.2439,3,657
5.778,2024/05/28 16:05:13.3559,5,638
5.912,2024/05/28 16:05:13.4899,3,677
6.025,2024/05/28 16:05:13.6029,5,638
6.271,2024/05/28 16:05:13.8489,5,638
6.517,2024/05/28 16:05:14.0949,5,638
6.651,2024/05/28 16:05:14.2289,3,706
6.763,2024/05/28 16:05:14.3409,5,638
7.01,2024/05/28 16:05:14.5879,5,638
7.256,2024/05/28 16:05:14.8339,5,638
7.39,2024/05/28 16:05:14.9679,3,705
7.503,2024/05/28 16:05:15.0809,5,638
7.748,2024/05/28 16:05:15.3259,5,638
7.882,2024/05/28 16:05:15.4599,3,657
7.995,2024/05/28 16:05:15.5729,5,638
8.241,2024/05/28 16:05:15.8189,5,638
8.487,2024/05/28 16:05:16.0649,5,638
8.621,2024/05/28 16:05:16.1989,3,629
8.734,2024/05/28 16:05:16.3119,5,638
8.98,2024/05/28 16:05:16.5579,5,638
9.114,2024/05/28 16:05:16.6919,3,615
9.226,2024/05/28 16:05:16.8039,5,638
9.473,2024/05/28 16:05:17.0509,5,645
9.719,2024/05/28 16:05:17.2969,5,645
9.853,2024/05/28 16:05:17.4309,3,614
9.965,2024/05/28 16:05:17.5429,5,645
10.212,2024/05/28 16:05:17.7899,5,645
10.458,2024/05/28 16:05:18.0359,5,645
10.591,2024/05/28 16:05:18.1689,3,638
10.704,2024/05/28 16:05:18.2819,5,645
11.084,2024/05/28 16:05:18.6619,3,669
11.443,2024/05/28 16:05:19.0209,5,645
11.689,2024/05/28 16:05:19.2669,5,645
11.823,2024/05/28 16:05:19.4009,3,671
11.936,2024/05/28 16:05:19.5139,5,645
12.181,2024/05/28 16:05:19.7589,5,645
12.427,2024/05/28 16:05:20.0049,5,645
12.562,2024/05/28 16:05:20.1399,3,655
12.674,2024/05/28 16:05:20.2519,5,645
12.92,2024/05/28 16:05:20.4979,5,645
13.167,2024/05/28 16:05:20.7449,5,645
13.3,2024/05/28 16:05:20.8779,3,670
13.413,2024/05/28 16:05:20.9909,5,651
13.659,2024/05/28 16:05:21.2369,5,651
13.793,2024/05/28 16:05:21.3709,3,684
13.905,2024/05/28 16:05:21.4829,5,651
14.151,2024/05/28 16:05:21.7289,5,651
14.397,2024/05/28 16:05:21.9749,5,651
14.532,2024/05/28 16:05:22.1099,3,684
14.644,2024/05/28 16:05:22.2219,5,651
14.89,2024/05/28 16:05:22.4679,5,651
15.137,2024/05/28 16:05:22.7149,5,651
15.27,2024/05/28 16:05:22.8479,3,687
15.383,2024/05/28 16:05:22.9609,5,651
15.629,2024/05/28 16:05:23.2069,5,651
15.876,2024/05/28 16:05:23.4539,5,651
16.009,2024/05/28 16:05:23.5869,3,689
16.122,2024/05/28 16:05:23.6999,5,651
16.368,2024/05/28 16:05:23.9459,5,659
16.501,2024/05/28 16:05:24.0789,3,674
16.614,2024/05/28 16:05:24.1919,5,659
16.861,2024/05/28 16:05:24.4389,5,659
17.107,2024/05/28 16:05:24.6849,5,659
17.241,2024/05/28 16:05:24.8189,3,648
17.353,2024/05/28 16:05:24.9309,5,659
17.6,2024/05/28 16:05:25.1779,5,659
17.734,2024/05/28 16:05:25.3119,3,620
17.845,2024/05/28 16:05:25.4229,5,659
18.092,2024/05/28 16:05:25.6699,5,659
