reltime;datetime;iSensor;ibi

   0.0010;2024/06/05 13:18:19.5139;5;908
   0.0010;2024/06/05 13:18:19.5139;4;0
   0.0010;2024/06/05 13:18:19.5139;3;641
   0.0010;2024/06/05 13:18:19.5139;2;0
   0.0010;2024/06/05 13:18:19.5139;1;0
   0.0010;2024/06/05 13:18:19.5139;0;0
   0.0280;2024/06/05 13:18:19.5409;3;625
   0.3750;2024/06/05 13:18:19.8879;5;908
   0.6210;2024/06/05 13:18:20.1339;5;908
   0.7660;2024/06/05 13:18:20.2789;3;619
   0.8670;2024/06/05 13:18:20.3799;5;908
   1.1130;2024/06/05 13:18:20.6259;5;908
   1.3600;2024/06/05 13:18:20.8729;5;908
   1.5050;2024/06/05 13:18:21.0179;3;637
   1.6060;2024/06/05 13:18:21.1189;5;908
   1.8520;2024/06/05 13:18:21.3649;5;908
   2.0990;2024/06/05 13:18:21.6119;5;908
   2.3450;2024/06/05 13:18:21.8579;5;908
   2.4900;2024/06/05 13:18:22.0029;3;686
   2.5910;2024/06/05 13:18:22.1039;5;908
   2.8370;2024/06/05 13:18:22.3499;5;908
   3.0840;2024/06/05 13:18:22.5969;5;908
   3.2290;2024/06/05 13:18:22.7419;3;745
   3.3300;2024/06/05 13:18:22.8429;5;908
   3.5780;2024/06/05 13:18:23.0909;5;908
   3.8230;2024/06/05 13:18:23.3359;5;908
   3.9680;2024/06/05 13:18:23.4809;3;777
   4.0690;2024/06/05 13:18:23.5819;5;908
   4.8080;2024/06/05 13:18:24.3209;5;907
   4.9540;2024/06/05 13:18:24.4669;3;834
   5.5470;2024/06/05 13:18:25.0599;5;908
   5.6920;2024/06/05 13:18:25.2049;3;836
   5.7930;2024/06/05 13:18:25.3059;5;908
   6.0390;2024/06/05 13:18:25.5519;5;908
   6.2850;2024/06/05 13:18:25.7979;5;908
   6.4310;2024/06/05 13:18:25.9439;3;826
   6.5320;2024/06/05 13:18:26.0449;5;908
   6.7780;2024/06/05 13:18:26.2909;5;908
   7.0240;2024/06/05 13:18:26.5369;5;908
   7.2700;2024/06/05 13:18:26.7829;5;908
   7.4160;2024/06/05 13:18:26.9289;3;816
   7.5160;2024/06/05 13:18:27.0289;5;908
   7.7630;2024/06/05 13:18:27.2759;5;896
   8.0090;2024/06/05 13:18:27.5219;5;896
   8.1560;2024/06/05 13:18:27.6689;3;820
   8.2550;2024/06/05 13:18:27.7679;5;896
   8.5020;2024/06/05 13:18:28.0149;5;896
   8.7480;2024/06/05 13:18:28.2609;5;882
   8.8940;2024/06/05 13:18:28.4069;3;819
   8.9940;2024/06/05 13:18:28.5069;5;882
   9.2410;2024/06/05 13:18:28.7539;5;882
   9.4870;2024/06/05 13:18:28.9999;5;882
   9.6330;2024/06/05 13:18:29.1459;3;833
   9.7330;2024/06/05 13:18:29.2459;5;882
   9.9800;2024/06/05 13:18:29.4929;5;882
  10.2260;2024/06/05 13:18:29.7389;5;882
  10.3710;2024/06/05 13:18:29.8839;3;817
  10.4720;2024/06/05 13:18:29.9849;5;882
  11.1090;2024/06/05 13:18:30.6219;3;771
  11.2110;2024/06/05 13:18:30.7239;5;869
  11.4580;2024/06/05 13:18:30.9709;5;869
  11.7030;2024/06/05 13:18:31.2159;5;833
  11.8490;2024/06/05 13:18:31.3619;3;704
  11.9490;2024/06/05 13:18:31.4619;5;833
  12.1960;2024/06/05 13:18:31.7089;5;833
  12.4420;2024/06/05 13:18:31.9549;5;833
  12.5880;2024/06/05 13:18:32.1009;3;675
  12.6880;2024/06/05 13:18:32.2009;5;811
  12.9350;2024/06/05 13:18:32.4479;5;811
  13.1810;2024/06/05 13:18:32.6939;5;811
  13.3270;2024/06/05 13:18:32.8399;3;667
  13.4270;2024/06/05 13:18:32.9399;5;811
  14.1660;2024/06/05 13:18:33.6789;5;811
  14.3120;2024/06/05 13:18:33.8249;3;708
  14.4130;2024/06/05 13:18:33.9259;5;811
  14.6590;2024/06/05 13:18:34.1719;5;811
  14.8040;2024/06/05 13:18:34.3169;3;768
  14.9050;2024/06/05 13:18:34.4179;5;811
  15.1510;2024/06/05 13:18:34.6639;5;811
  15.3980;2024/06/05 13:18:34.9109;5;811
  15.6440;2024/06/05 13:18:35.1569;5;811
  15.7890;2024/06/05 13:18:35.3019;3;805
  15.8900;2024/06/05 13:18:35.4029;5;811
  16.1360;2024/06/05 13:18:35.6489;5;811
  16.3820;2024/06/05 13:18:35.8949;5;811
  16.5280;2024/06/05 13:18:36.0409;3;808
  16.6290;2024/06/05 13:18:36.1419;5;811
  16.8750;2024/06/05 13:18:36.3879;5;811
  17.1210;2024/06/05 13:18:36.6339;5;811
  17.3680;2024/06/05 13:18:36.8809;5;811
  17.5130;2024/06/05 13:18:37.0259;3;836
  17.6140;2024/06/05 13:18:37.1269;5;811
  17.8600;2024/06/05 13:18:37.3729;5;811
  18.1070;2024/06/05 13:18:37.6199;5;811
  18.2510;2024/06/05 13:18:37.7639;3;847
  18.3530;2024/06/05 13:18:37.8659;5;811
  18.5990;2024/06/05 13:18:38.1119;5;811
  18.8450;2024/06/05 13:18:38.3579;5;811
