reltime,datetime,iSensor,ibi
0.001,2024/06/21 11:05:48.7199,5,638
0.001,2024/06/21 11:05:48.7199,4,0
0.001,2024/06/21 11:05:48.7199,3,640
0.001,2024/06/21 11:05:48.7199,2,0
0.001,2024/06/21 11:05:48.7199,1,0
0.001,2024/06/21 11:05:48.7199,0,0
0.177,2024/06/21 11:05:48.8959,5,638
0.29,2024/06/21 11:05:49.0089,3,647
0.424,2024/06/21 11:05:49.1429,5,638
0.669,2024/06/21 11:05:49.3879,5,638
0.782,2024/06/21 11:05:49.5009,3,645
0.916,2024/06/21 11:05:49.6349,5,638
1.162,2024/06/21 11:05:49.8809,5,638
1.409,2024/06/21 11:05:50.1279,5,631
1.655,2024/06/21 11:05:50.3739,5,631
1.768,2024/06/21 11:05:50.4869,3,620
1.9,2024/06/21 11:05:50.6189,5,631
2.014,2024/06/21 11:05:50.7329,3,608
2.147,2024/06/21 11:05:50.8659,5,631
2.393,2024/06/21 11:05:51.1119,5,638
2.639,2024/06/21 11:05:51.3579,5,638
2.753,2024/06/21 11:05:51.4719,3,628
2.886,2024/06/21 11:05:51.6049,5,638
3.132,2024/06/21 11:05:51.8509,5,638
3.491,2024/06/21 11:05:52.2099,3,648
3.872,2024/06/21 11:05:52.5909,5,659
3.984,2024/06/21 11:05:52.7029,3,682
4.117,2024/06/21 11:05:52.8359,5,659
4.363,2024/06/21 11:05:53.0819,5,659
4.61,2024/06/21 11:05:53.3289,5,659
4.723,2024/06/21 11:05:53.4419,3,683
4.856,2024/06/21 11:05:53.5749,5,659
5.102,2024/06/21 11:05:53.8209,5,659
5.348,2024/06/21 11:05:54.0669,5,659
5.461,2024/06/21 11:05:54.1799,3,633
5.595,2024/06/21 11:05:54.3139,5,659
5.841,2024/06/21 11:05:54.5599,5,659
6.088,2024/06/21 11:05:54.8069,5,659
6.2,2024/06/21 11:05:54.9189,3,653
6.333,2024/06/21 11:05:55.0519,5,659
6.58,2024/06/21 11:05:55.2989,5,659
6.693,2024/06/21 11:05:55.4119,3,662
6.826,2024/06/21 11:05:55.5449,5,659
7.073,2024/06/21 11:05:55.7919,5,659
7.318,2024/06/21 11:05:56.0369,5,659
7.431,2024/06/21 11:05:56.1499,3,627
7.565,2024/06/21 11:05:56.2839,5,659
7.811,2024/06/21 11:05:56.5299,5,659
7.924,2024/06/21 11:05:56.6429,3,615
8.058,2024/06/21 11:05:56.7769,5,659
8.304,2024/06/21 11:05:57.0229,5,659
8.55,2024/06/21 11:05:57.2689,5,659
8.663,2024/06/21 11:05:57.3819,3,642
8.796,2024/06/21 11:05:57.5149,5,659
9.042,2024/06/21 11:05:57.7609,5,659
9.155,2024/06/21 11:05:57.8739,3,649
9.289,2024/06/21 11:05:58.0079,5,659
9.536,2024/06/21 11:05:58.2549,5,659
9.782,2024/06/21 11:05:58.5009,5,659
9.895,2024/06/21 11:05:58.6139,3,650
10.028,2024/06/21 11:05:58.7469,5,659
10.274,2024/06/21 11:05:58.9929,5,659
10.387,2024/06/21 11:05:59.1059,3,620
10.52,2024/06/21 11:05:59.2389,5,659
10.767,2024/06/21 11:05:59.4859,5,659
11.013,2024/06/21 11:05:59.7319,5,659
11.126,2024/06/21 11:05:59.8449,3,619
11.259,2024/06/21 11:05:59.9779,5,659
11.864,2024/06/21 11:06:00.5829,3,612
11.998,2024/06/21 11:06:00.7169,5,659
12.357,2024/06/21 11:06:01.0759,3,601
12.737,2024/06/21 11:06:01.4559,5,659
12.849,2024/06/21 11:06:01.5679,3,590
12.983,2024/06/21 11:06:01.7019,5,659
13.343,2024/06/21 11:06:02.0619,3,582
13.722,2024/06/21 11:06:02.4409,5,659
13.968,2024/06/21 11:06:02.6869,5,659
14.081,2024/06/21 11:06:02.7999,3,579
14.215,2024/06/21 11:06:02.9339,5,659
14.461,2024/06/21 11:06:03.1799,5,659
14.574,2024/06/21 11:06:03.2929,3,578
14.707,2024/06/21 11:06:03.4259,5,659
14.953,2024/06/21 11:06:03.6719,5,659
15.313,2024/06/21 11:06:04.0319,3,604
15.692,2024/06/21 11:06:04.4109,5,651
15.804,2024/06/21 11:06:04.5229,3,636
15.938,2024/06/21 11:06:04.6569,5,651
16.184,2024/06/21 11:06:04.9029,5,645
16.431,2024/06/21 11:06:05.1499,5,645
16.544,2024/06/21 11:06:05.2629,3,639
16.678,2024/06/21 11:06:05.3969,5,645
16.923,2024/06/21 11:06:05.6419,5,645
17.036,2024/06/21 11:06:05.7549,3,619
17.17,2024/06/21 11:06:05.8889,5,645
17.416,2024/06/21 11:06:06.1349,5,645
17.662,2024/06/21 11:06:06.3809,5,645
17.775,2024/06/21 11:06:06.4939,3,600
17.908,2024/06/21 11:06:06.6269,5,645
18.155,2024/06/21 11:06:06.8739,5,645
18.268,2024/06/21 11:06:06.9869,3,596
18.401,2024/06/21 11:06:07.1199,5,638
18.648,2024/06/21 11:06:07.3669,5,638
18.894,2024/06/21 11:06:07.6129,5,638
19.007,2024/06/21 11:06:07.7259,3,601
19.14,2024/06/21 11:06:07.8589,5,638
19.386,2024/06/21 11:06:08.1049,5,625
19.499,2024/06/21 11:06:08.2179,3,606
19.632,2024/06/21 11:06:08.3509,5,625
19.879,2024/06/21 11:06:08.5979,5,624
20.125,2024/06/21 11:06:08.8439,5,625
20.238,2024/06/21 11:06:08.9569,3,625
20.372,2024/06/21 11:06:09.0909,5,625
20.618,2024/06/21 11:06:09.3369,5,625
20.864,2024/06/21 11:06:09.5829,5,625
20.977,2024/06/21 11:06:09.6959,3,652
21.111,2024/06/21 11:06:09.8299,5,625
21.849,2024/06/21 11:06:10.5679,5,611
21.962,2024/06/21 11:06:10.6809,3,664
22.095,2024/06/21 11:06:10.8139,5,611
22.208,2024/06/21 11:06:10.9269,3,687
22.342,2024/06/21 11:06:11.0609,5,611
22.587,2024/06/21 11:06:11.3059,5,611
22.947,2024/06/21 11:06:11.6659,3,696
