reltime,datetime,iSensor,ibi
0.001,2024/06/05 10:04:49.3719,5,611
0.001,2024/06/05 10:04:49.3719,4,0
0.001,2024/06/05 10:04:49.3719,3,605
0.001,2024/06/05 10:04:49.3719,2,0
0.001,2024/06/05 10:04:49.3719,1,0
0.001,2024/06/05 10:04:49.3719,0,0
0.218,2024/06/05 10:04:49.5889,3,607
0.232,2024/06/05 10:04:49.6029,5,611
0.479,2024/06/05 10:04:49.8499,5,611
0.71,2024/06/05 10:04:50.0809,3,660
1.217,2024/06/05 10:04:50.5879,5,611
1.464,2024/06/05 10:04:50.8349,5,611
1.695,2024/06/05 10:04:51.0659,3,688
1.71,2024/06/05 10:04:51.0809,5,611
1.957,2024/06/05 10:04:51.3279,5,611
2.188,2024/06/05 10:04:51.5589,3,712
2.203,2024/06/05 10:04:51.5739,5,611
2.449,2024/06/05 10:04:51.8199,5,611
2.695,2024/06/05 10:04:52.0659,5,611
2.927,2024/06/05 10:04:52.2979,3,720
2.941,2024/06/05 10:04:52.3119,5,611
3.188,2024/06/05 10:04:52.5589,5,611
3.434,2024/06/05 10:04:52.8049,5,611
3.666,2024/06/05 10:04:53.0369,3,694
4.159,2024/06/05 10:04:53.5299,3,655
4.173,2024/06/05 10:04:53.5439,5,611
4.419,2024/06/05 10:04:53.7899,5,618
4.665,2024/06/05 10:04:54.0359,5,618
4.897,2024/06/05 10:04:54.2679,3,643
4.912,2024/06/05 10:04:54.2829,5,618
5.158,2024/06/05 10:04:54.5289,5,618
5.389,2024/06/05 10:04:54.7599,3,626
5.404,2024/06/05 10:04:54.7749,5,618
5.65,2024/06/05 10:04:55.0209,5,618
5.882,2024/06/05 10:04:55.2529,3,608
5.897,2024/06/05 10:04:55.2679,5,618
6.621,2024/06/05 10:04:55.9919,3,597
6.636,2024/06/05 10:04:56.0069,5,618
6.882,2024/06/05 10:04:56.2529,5,618
7.114,2024/06/05 10:04:56.4849,3,602
7.128,2024/06/05 10:04:56.4989,5,617
7.374,2024/06/05 10:04:56.7449,5,618
7.621,2024/06/05 10:04:56.9919,5,618
7.852,2024/06/05 10:04:57.2229,3,628
7.867,2024/06/05 10:04:57.2379,5,618
8.113,2024/06/05 10:04:57.4839,5,618
8.345,2024/06/05 10:04:57.7159,3,613
8.359,2024/06/05 10:04:57.7299,5,618
8.606,2024/06/05 10:04:57.9769,5,618
8.852,2024/06/05 10:04:58.2229,5,618
9.084,2024/06/05 10:04:58.4549,3,606
9.098,2024/06/05 10:04:58.4689,5,618
9.345,2024/06/05 10:04:58.7159,5,611
9.591,2024/06/05 10:04:58.9619,5,611
9.822,2024/06/05 10:04:59.1929,3,613
9.837,2024/06/05 10:04:59.2079,5,611
10.084,2024/06/05 10:04:59.4549,5,611
10.33,2024/06/05 10:04:59.7009,5,611
10.562,2024/06/05 10:04:59.9329,3,646
11.054,2024/06/05 10:05:00.4249,3,683
11.068,2024/06/05 10:05:00.4389,5,611
11.315,2024/06/05 10:05:00.6859,5,611
11.561,2024/06/05 10:05:00.9319,5,611
11.792,2024/06/05 10:05:01.1629,3,676
11.807,2024/06/05 10:05:01.1779,5,611
12.054,2024/06/05 10:05:01.4249,5,611
12.285,2024/06/05 10:05:01.6559,3,650
12.299,2024/06/05 10:05:01.6699,5,611
12.547,2024/06/05 10:05:01.9179,5,625
12.792,2024/06/05 10:05:02.1629,5,625
13.024,2024/06/05 10:05:02.3949,3,646
13.532,2024/06/05 10:05:02.9029,5,625
13.777,2024/06/05 10:05:03.1479,5,625
14.009,2024/06/05 10:05:03.3799,3,674
14.024,2024/06/05 10:05:03.3949,5,625
14.27,2024/06/05 10:05:03.6409,5,625
