reltime,datetime,iSensor,ibi
0.001,2024/06/13 13:23:34.7069,5,896
0.001,2024/06/13 13:23:34.7069,4,0
0.001,2024/06/13 13:23:34.7069,3,784
0.001,2024/06/13 13:23:34.7069,2,0
0.001,2024/06/13 13:23:34.7069,1,0
0.001,2024/06/13 13:23:34.7069,0,0
0.527,2024/06/13 13:23:35.2329,3,818
1.019,2024/06/13 13:23:35.7249,3,797
1.758,2024/06/13 13:23:36.4639,3,753
2.162,2024/06/13 13:23:36.8679,5,896
2.408,2024/06/13 13:23:37.1139,5,896
2.655,2024/06/13 13:23:37.3609,5,896
2.743,2024/06/13 13:23:37.4489,3,764
3.236,2024/06/13 13:23:37.9419,3,769
4.221,2024/06/13 13:23:38.9269,3,764
4.959,2024/06/13 13:23:39.6649,3,748
5.364,2024/06/13 13:23:40.0699,5,811
5.61,2024/06/13 13:23:40.3159,5,811
5.855,2024/06/13 13:23:40.5609,5,811
5.945,2024/06/13 13:23:40.6509,3,769
6.93,2024/06/13 13:23:41.6359,3,818
7.423,2024/06/13 13:23:42.1289,3,832
8.161,2024/06/13 13:23:42.8669,3,781
8.565,2024/06/13 13:23:43.2709,5,789
8.654,2024/06/13 13:23:43.3599,3,746
8.811,2024/06/13 13:23:43.5169,5,789
9.057,2024/06/13 13:23:43.7629,5,789
9.638,2024/06/13 13:23:44.3439,3,705
10.131,2024/06/13 13:23:44.8369,3,658
10.624,2024/06/13 13:23:45.3299,3,653
11.362,2024/06/13 13:23:46.0679,3,638
11.767,2024/06/13 13:23:46.4729,5,769
12.348,2024/06/13 13:23:47.0539,3,660
12.84,2024/06/13 13:23:47.5459,3,709
13.58,2024/06/13 13:23:48.2859,3,752
14.565,2024/06/13 13:23:49.2709,3,803
15.214,2024/06/13 13:23:49.9199,5,769
15.46,2024/06/13 13:23:50.1659,5,769
15.549,2024/06/13 13:23:50.2549,3,755
16.042,2024/06/13 13:23:50.7479,3,751
16.781,2024/06/13 13:23:51.4869,3,774
17.765,2024/06/13 13:23:52.4709,3,811
18.169,2024/06/13 13:23:52.8749,5,789
18.416,2024/06/13 13:23:53.1219,5,800
18.662,2024/06/13 13:23:53.3679,5,800
18.751,2024/06/13 13:23:53.4569,3,772
19.244,2024/06/13 13:23:53.9499,3,807
19.982,2024/06/13 13:23:54.6879,3,863
20.967,2024/06/13 13:23:55.6729,3,856
21.371,2024/06/13 13:23:56.0769,5,800
21.618,2024/06/13 13:23:56.3239,5,800
21.864,2024/06/13 13:23:56.5699,5,800
22.445,2024/06/13 13:23:57.1509,3,803
22.691,2024/06/13 13:23:57.3969,3,812
23.095,2024/06/13 13:23:57.8009,5,800
23.341,2024/06/13 13:23:58.0469,5,800
23.43,2024/06/13 13:23:58.1359,3,844
23.588,2024/06/13 13:23:58.2939,5,800
23.834,2024/06/13 13:23:58.5399,5,800
24.08,2024/06/13 13:23:58.7859,5,800
24.169,2024/06/13 13:23:58.8749,3,889
25.154,2024/06/13 13:23:59.8599,3,816
25.312,2024/06/13 13:24:00.0179,5,811
26.05,2024/06/13 13:24:00.7559,5,811
26.297,2024/06/13 13:24:01.0029,5,811
26.385,2024/06/13 13:24:01.0909,3,854
26.543,2024/06/13 13:24:01.2489,5,811
26.789,2024/06/13 13:24:01.4949,5,811
26.878,2024/06/13 13:24:01.5839,3,890
27.036,2024/06/13 13:24:01.7419,5,811
27.281,2024/06/13 13:24:01.9869,5,821
27.528,2024/06/13 13:24:02.2339,5,821
27.774,2024/06/13 13:24:02.4799,5,821
27.863,2024/06/13 13:24:02.5689,3,941
