reltime,datetime,iSensor,ibi
0.001,2024/06/06 13:39:54.9109,5,723
0.001,2024/06/06 13:39:54.9109,4,0
0.001,2024/06/06 13:39:54.9109,3,670
0.001,2024/06/06 13:39:54.9109,2,0
0.001,2024/06/06 13:39:54.9109,1,0
0.001,2024/06/06 13:39:54.9109,0,0
0.149,2024/06/06 13:39:55.0589,5,723
0.287,2024/06/06 13:39:55.1969,3,636
0.396,2024/06/06 13:39:55.3059,5,723
0.643,2024/06/06 13:39:55.5529,5,723
0.779,2024/06/06 13:39:55.6889,3,646
0.888,2024/06/06 13:39:55.7979,5,723
1.134,2024/06/06 13:39:56.0439,5,723
1.381,2024/06/06 13:39:56.2909,5,714
1.519,2024/06/06 13:39:56.4289,3,638
1.627,2024/06/06 13:39:56.5369,5,714
1.874,2024/06/06 13:39:56.7839,5,714
2.119,2024/06/06 13:39:57.0289,5,714
2.257,2024/06/06 13:39:57.1669,3,684
2.366,2024/06/06 13:39:57.2759,5,714
2.75,2024/06/06 13:39:57.6599,3,629
3.105,2024/06/06 13:39:58.0149,5,714
3.352,2024/06/06 13:39:58.2619,5,714
3.489,2024/06/06 13:39:58.3989,3,705
3.598,2024/06/06 13:39:58.5079,5,714
3.844,2024/06/06 13:39:58.7539,5,714
4.09,2024/06/06 13:39:58.9999,5,714
4.227,2024/06/06 13:39:59.1369,3,666
4.336,2024/06/06 13:39:59.2459,5,714
4.582,2024/06/06 13:39:59.4919,5,714
4.828,2024/06/06 13:39:59.7379,5,714
4.966,2024/06/06 13:39:59.8759,3,744
5.075,2024/06/06 13:39:59.9849,5,714
5.705,2024/06/06 13:40:00.6149,3,714
5.814,2024/06/06 13:40:00.7239,5,689
6.06,2024/06/06 13:40:00.9699,5,689
6.307,2024/06/06 13:40:01.2169,5,689
6.443,2024/06/06 13:40:01.3529,3,659
6.552,2024/06/06 13:40:01.4619,5,682
6.798,2024/06/06 13:40:01.7079,5,682
6.936,2024/06/06 13:40:01.8459,3,722
7.045,2024/06/06 13:40:01.9549,5,682
7.292,2024/06/06 13:40:02.2019,5,682
7.538,2024/06/06 13:40:02.4479,5,674
7.676,2024/06/06 13:40:02.5859,3,647
7.784,2024/06/06 13:40:02.6939,5,674
8.031,2024/06/06 13:40:02.9409,5,674
8.277,2024/06/06 13:40:03.1869,5,674
8.414,2024/06/06 13:40:03.3239,3,704
8.523,2024/06/06 13:40:03.4329,5,666
8.769,2024/06/06 13:40:03.6789,5,666
8.906,2024/06/06 13:40:03.8159,3,616
9.015,2024/06/06 13:40:03.9249,5,666
9.262,2024/06/06 13:40:04.1719,5,666
9.509,2024/06/06 13:40:04.4189,5,666
9.645,2024/06/06 13:40:04.5549,3,668
9.755,2024/06/06 13:40:04.6649,5,666
10.0,2024/06/06 13:40:04.9099,5,666
10.247,2024/06/06 13:40:05.1569,5,666
10.493,2024/06/06 13:40:05.4029,5,666
10.63,2024/06/06 13:40:05.5399,3,696
10.739,2024/06/06 13:40:05.6489,5,666
10.986,2024/06/06 13:40:05.8959,5,666
11.124,2024/06/06 13:40:06.0339,3,713
11.724,2024/06/06 13:40:06.6339,5,666
11.861,2024/06/06 13:40:06.7709,3,744
11.971,2024/06/06 13:40:06.8809,5,666
12.217,2024/06/06 13:40:07.1269,5,666
12.463,2024/06/06 13:40:07.3729,5,674
12.601,2024/06/06 13:40:07.5109,3,720
12.709,2024/06/06 13:40:07.6189,5,674
13.339,2024/06/06 13:40:08.2489,3,671
13.448,2024/06/06 13:40:08.3579,5,682
13.695,2024/06/06 13:40:08.6049,5,682
13.941,2024/06/06 13:40:08.8509,5,682
14.078,2024/06/06 13:40:08.9879,3,729
14.187,2024/06/06 13:40:09.0969,5,682
14.433,2024/06/06 13:40:09.3429,5,682
14.68,2024/06/06 13:40:09.5899,5,682
14.817,2024/06/06 13:40:09.7269,3,729
14.926,2024/06/06 13:40:09.8359,5,682
15.172,2024/06/06 13:40:10.0819,5,682
15.418,2024/06/06 13:40:10.3279,5,682
15.557,2024/06/06 13:40:10.4669,3,745
15.665,2024/06/06 13:40:10.5749,5,682
15.911,2024/06/06 13:40:10.8209,5,682
16.157,2024/06/06 13:40:11.0669,5,682
16.295,2024/06/06 13:40:11.2049,3,740
16.404,2024/06/06 13:40:11.3139,5,682
16.65,2024/06/06 13:40:11.5599,5,682
16.787,2024/06/06 13:40:11.6969,3,679
17.389,2024/06/06 13:40:12.2989,5,682
17.526,2024/06/06 13:40:12.4359,3,724
17.635,2024/06/06 13:40:12.5449,5,689
17.882,2024/06/06 13:40:12.7919,5,689
18.127,2024/06/06 13:40:13.0369,5,689
18.265,2024/06/06 13:40:13.1749,3,666
18.374,2024/06/06 13:40:13.2839,5,688
18.62,2024/06/06 13:40:13.5299,5,689
18.866,2024/06/06 13:40:13.7759,5,689
19.004,2024/06/06 13:40:13.9139,3,728
19.112,2024/06/06 13:40:14.0219,5,689
19.359,2024/06/06 13:40:14.2689,5,689
19.496,2024/06/06 13:40:14.4059,3,640
19.606,2024/06/06 13:40:14.5159,5,697
19.851,2024/06/06 13:40:14.7609,5,697
20.098,2024/06/06 13:40:15.0079,5,697
20.235,2024/06/06 13:40:15.1449,3,646
20.344,2024/06/06 13:40:15.2539,5,697
20.593,2024/06/06 13:40:15.5029,5,705
20.837,2024/06/06 13:40:15.7469,5,705
20.974,2024/06/06 13:40:15.8839,3,653
21.083,2024/06/06 13:40:15.9929,5,705
21.33,2024/06/06 13:40:16.2399,5,705
21.575,2024/06/06 13:40:16.4849,5,705
21.821,2024/06/06 13:40:16.7309,5,705
21.959,2024/06/06 13:40:16.8689,3,704
22.452,2024/06/06 13:40:17.3619,3,735
22.561,2024/06/06 13:40:17.4709,5,705
22.807,2024/06/06 13:40:17.7169,5,705
23.054,2024/06/06 13:40:17.9639,5,705
23.191,2024/06/06 13:40:18.1009,3,785
23.3,2024/06/06 13:40:18.2099,5,705
23.546,2024/06/06 13:40:18.4559,5,705
23.791,2024/06/06 13:40:18.7009,5,705
23.929,2024/06/06 13:40:18.8389,3,750
24.038,2024/06/06 13:40:18.9479,5,705
24.285,2024/06/06 13:40:19.1949,5,705
24.531,2024/06/06 13:40:19.4409,5,705
24.668,2024/06/06 13:40:19.5779,3,729
24.777,2024/06/06 13:40:19.6869,5,705
25.023,2024/06/06 13:40:19.9329,5,705
25.269,2024/06/06 13:40:20.1789,5,705
25.407,2024/06/06 13:40:20.3169,3,729
25.516,2024/06/06 13:40:20.4259,5,705
25.762,2024/06/06 13:40:20.6719,5,705
26.009,2024/06/06 13:40:20.9189,5,705
26.145,2024/06/06 13:40:21.0549,3,740
26.254,2024/06/06 13:40:21.1639,5,705
26.501,2024/06/06 13:40:21.4109,5,705
26.638,2024/06/06 13:40:21.5479,3,732
26.747,2024/06/06 13:40:21.6569,5,705
26.994,2024/06/06 13:40:21.9039,5,705
27.24,2024/06/06 13:40:22.1499,5,705
27.377,2024/06/06 13:40:22.2869,3,660
27.486,2024/06/06 13:40:22.3959,5,705
27.733,2024/06/06 13:40:22.6429,5,705
27.978,2024/06/06 13:40:22.8879,5,705
28.119,2024/06/06 13:40:23.0289,3,640
28.225,2024/06/06 13:40:23.1349,5,705
28.472,2024/06/06 13:40:23.3819,5,705
28.608,2024/06/06 13:40:23.5179,3,647
28.718,2024/06/06 13:40:23.6279,5,705
28.964,2024/06/06 13:40:23.8739,5,705
29.21,2024/06/06 13:40:24.1199,5,705
29.347,2024/06/06 13:40:24.2569,3,648
29.456,2024/06/06 13:40:24.3659,5,705
29.703,2024/06/06 13:40:24.6129,5,705
29.949,2024/06/06 13:40:24.8589,5,705
30.086,2024/06/06 13:40:24.9959,3,698
30.196,2024/06/06 13:40:25.1059,5,705
30.442,2024/06/06 13:40:25.3519,5,705
30.687,2024/06/06 13:40:25.5969,5,705
30.824,2024/06/06 13:40:25.7339,3,688
30.934,2024/06/06 13:40:25.8439,5,705
31.181,2024/06/06 13:40:26.0909,5,705
31.317,2024/06/06 13:40:26.2269,3,649
31.427,2024/06/06 13:40:26.3369,5,714
31.673,2024/06/06 13:40:26.5829,5,714
31.919,2024/06/06 13:40:26.8289,5,714
32.056,2024/06/06 13:40:26.9659,3,661
32.165,2024/06/06 13:40:27.0749,5,714
32.795,2024/06/06 13:40:27.7049,3,671
32.904,2024/06/06 13:40:27.8139,5,714
33.151,2024/06/06 13:40:28.0609,5,714
33.397,2024/06/06 13:40:28.3069,5,714
33.534,2024/06/06 13:40:28.4439,3,738
34.135,2024/06/06 13:40:29.0449,5,714
34.273,2024/06/06 13:40:29.1829,3,718
34.382,2024/06/06 13:40:29.2919,5,714
34.628,2024/06/06 13:40:29.5379,5,714
34.875,2024/06/06 13:40:29.7849,5,714
35.258,2024/06/06 13:40:30.1679,3,724
35.504,2024/06/06 13:40:30.4139,3,640
35.613,2024/06/06 13:40:30.5229,5,731
35.859,2024/06/06 13:40:30.7689,5,731
36.106,2024/06/06 13:40:31.0159,5,731
36.242,2024/06/06 13:40:31.1519,3,726
36.352,2024/06/06 13:40:31.2619,5,731
36.982,2024/06/06 13:40:31.8919,3,698
37.09,2024/06/06 13:40:31.9999,5,740
37.337,2024/06/06 13:40:32.2469,5,740
37.583,2024/06/06 13:40:32.4929,5,740
37.72,2024/06/06 13:40:32.6299,3,733
37.83,2024/06/06 13:40:32.7399,5,740
38.076,2024/06/06 13:40:32.9859,5,740
38.322,2024/06/06 13:40:33.2319,5,740
38.459,2024/06/06 13:40:33.3689,3,729
38.568,2024/06/06 13:40:33.4779,5,697
38.815,2024/06/06 13:40:33.7249,5,697
39.061,2024/06/06 13:40:33.9709,5,697
39.198,2024/06/06 13:40:34.1079,3,662
39.307,2024/06/06 13:40:34.2169,5,697
39.554,2024/06/06 13:40:34.4639,5,697
39.8,2024/06/06 13:40:34.7099,5,697
39.937,2024/06/06 13:40:34.8469,3,729
40.046,2024/06/06 13:40:34.9559,5,697
40.293,2024/06/06 13:40:35.2029,5,697
40.43,2024/06/06 13:40:35.3399,3,667
40.539,2024/06/06 13:40:35.4489,5,696
40.785,2024/06/06 13:40:35.6949,5,697
41.031,2024/06/06 13:40:35.9409,5,697
41.168,2024/06/06 13:40:36.0779,3,726
41.277,2024/06/06 13:40:36.1869,5,697
42.016,2024/06/06 13:40:36.9259,5,697
42.154,2024/06/06 13:40:37.0639,3,664
42.262,2024/06/06 13:40:37.1719,5,697
42.509,2024/06/06 13:40:37.4189,5,697
42.646,2024/06/06 13:40:37.5559,3,693
43.247,2024/06/06 13:40:38.1569,5,697
43.385,2024/06/06 13:40:38.2949,3,665
43.494,2024/06/06 13:40:38.4039,5,697
43.74,2024/06/06 13:40:38.6499,5,697
43.986,2024/06/06 13:40:38.8959,5,697
44.124,2024/06/06 13:40:39.0339,3,743
44.232,2024/06/06 13:40:39.1419,5,697
44.479,2024/06/06 13:40:39.3889,5,697
44.725,2024/06/06 13:40:39.6349,5,697
44.862,2024/06/06 13:40:39.7719,3,768
44.972,2024/06/06 13:40:39.8819,5,697
45.218,2024/06/06 13:40:40.1279,5,697
45.465,2024/06/06 13:40:40.3749,5,697
45.601,2024/06/06 13:40:40.5109,3,799
45.711,2024/06/06 13:40:40.6209,5,697
45.957,2024/06/06 13:40:40.8669,5,697
46.203,2024/06/06 13:40:41.1129,5,697
46.449,2024/06/06 13:40:41.3589,5,697
46.587,2024/06/06 13:40:41.4969,3,751
46.695,2024/06/06 13:40:41.6049,5,697
46.941,2024/06/06 13:40:41.8509,5,697
47.188,2024/06/06 13:40:42.0979,5,697
47.325,2024/06/06 13:40:42.2349,3,745
47.434,2024/06/06 13:40:42.3439,5,697
47.68,2024/06/06 13:40:42.5899,5,697
47.818,2024/06/06 13:40:42.7279,3,740
