reltime;datetime;iSensor;ibi

   0.0010;2024/06/05 11:31:38.0519;5;659
   0.0010;2024/06/05 11:31:38.0519;4;0
   0.0010;2024/06/05 11:31:38.0519;3;647
   0.0010;2024/06/05 11:31:38.0519;2;0
   0.0010;2024/06/05 11:31:38.0519;1;0
   0.0010;2024/06/05 11:31:38.0519;0;0
   0.0730;2024/06/05 11:31:38.1239;5;659
   0.3180;2024/06/05 11:31:38.3689;5;659
   0.3230;2024/06/05 11:31:38.3739;3;630
   0.5650;2024/06/05 11:31:38.6159;5;659
   1.0610;2024/06/05 11:31:39.1119;3;612
   1.3040;2024/06/05 11:31:39.3549;5;659
   1.5500;2024/06/05 11:31:39.6009;5;659
   1.7970;2024/06/05 11:31:39.8479;5;659
   1.8010;2024/06/05 11:31:39.8519;3;636
   2.0430;2024/06/05 11:31:40.0939;5;659
   2.2900;2024/06/05 11:31:40.3409;5;659
   2.2930;2024/06/05 11:31:40.3439;3;652
   2.5360;2024/06/05 11:31:40.5869;5;659
   2.7820;2024/06/05 11:31:40.8329;5;659
   3.0270;2024/06/05 11:31:41.0779;5;659
   3.0310;2024/06/05 11:31:41.0819;3;658
   3.2750;2024/06/05 11:31:41.3259;5;659
   3.5210;2024/06/05 11:31:41.5719;5;651
   3.5250;2024/06/05 11:31:41.5759;3;624
   3.7670;2024/06/05 11:31:41.8179;5;651
   4.0130;2024/06/05 11:31:42.0639;5;651
   4.2590;2024/06/05 11:31:42.3099;5;651
   4.2630;2024/06/05 11:31:42.3139;3;606
   4.7560;2024/06/05 11:31:42.8069;3;596
   4.9980;2024/06/05 11:31:43.0489;5;651
   5.2440;2024/06/05 11:31:43.2949;5;651
   5.4900;2024/06/05 11:31:43.5409;5;645
   5.4940;2024/06/05 11:31:43.5449;3;586
   5.7370;2024/06/05 11:31:43.7879;5;645
   5.9830;2024/06/05 11:31:44.0339;5;645
   5.9870;2024/06/05 11:31:44.0379;3;603
   6.2300;2024/06/05 11:31:44.2809;5;645
   6.4750;2024/06/05 11:31:44.5259;5;638
   6.7220;2024/06/05 11:31:44.7729;5;638
   6.7260;2024/06/05 11:31:44.7769;3;625
   6.9690;2024/06/05 11:31:45.0199;5;638
   7.2150;2024/06/05 11:31:45.2659;5;638
   7.2190;2024/06/05 11:31:45.2699;3;638
   7.7120;2024/06/05 11:31:45.7629;3;625
   7.9540;2024/06/05 11:31:46.0049;5;638
   8.1990;2024/06/05 11:31:46.2499;5;638
   8.4460;2024/06/05 11:31:46.4969;5;638
   8.6960;2024/06/05 11:31:46.7469;3;608
   9.1850;2024/06/05 11:31:47.2359;5;638
   9.1890;2024/06/05 11:31:47.2399;3;609
   9.4310;2024/06/05 11:31:47.4819;5;638
   9.6780;2024/06/05 11:31:47.7289;5;638
   9.6820;2024/06/05 11:31:47.7329;3;611
   9.9230;2024/06/05 11:31:47.9739;5;638
  10.1700;2024/06/05 11:31:48.2209;5;638
  10.4160;2024/06/05 11:31:48.4669;5;631
  10.4200;2024/06/05 11:31:48.4709;3;621
  10.6620;2024/06/05 11:31:48.7129;5;631
  10.9090;2024/06/05 11:31:48.9599;5;631
  10.9130;2024/06/05 11:31:48.9639;3;628
  11.6470;2024/06/05 11:31:49.6979;5;631
  11.6510;2024/06/05 11:31:49.7019;3;634
  11.8930;2024/06/05 11:31:49.9439;5;631
  12.1400;2024/06/05 11:31:50.1909;5;631
  12.1440;2024/06/05 11:31:50.1949;3;631
  12.3860;2024/06/05 11:31:50.4369;5;625
  12.6320;2024/06/05 11:31:50.6829;5;625
  12.8790;2024/06/05 11:31:50.9299;5;625
  12.8830;2024/06/05 11:31:50.9339;3;629
  13.1250;2024/06/05 11:31:51.1759;5;625
  13.3710;2024/06/05 11:31:51.4219;5;618
  13.3750;2024/06/05 11:31:51.4259;3;612
  13.6180;2024/06/05 11:31:51.6689;5;618
  13.8640;2024/06/05 11:31:51.9149;5;618
  14.1110;2024/06/05 11:31:52.1619;5;618
  14.1150;2024/06/05 11:31:52.1659;3;607
  14.3570;2024/06/05 11:31:52.4079;5;618
  14.6030;2024/06/05 11:31:52.6539;5;618
  14.8490;2024/06/05 11:31:52.8999;5;618
  14.8530;2024/06/05 11:31:52.9039;3;621
  15.0950;2024/06/05 11:31:53.1459;5;618
  15.3420;2024/06/05 11:31:53.3929;5;611
  15.3450;2024/06/05 11:31:53.3959;3;641
  15.5880;2024/06/05 11:31:53.6389;5;611
  15.8340;2024/06/05 11:31:53.8849;5;611
  16.0800;2024/06/05 11:31:54.1309;5;611
  16.0840;2024/06/05 11:31:54.1349;3;663
  16.3270;2024/06/05 11:31:54.3779;5;611
  16.5730;2024/06/05 11:31:54.6239;5;611
  16.8190;2024/06/05 11:31:54.8699;5;611
  16.8230;2024/06/05 11:31:54.8739;3;690
  17.0660;2024/06/05 11:31:55.1169;5;611
  17.3120;2024/06/05 11:31:55.3629;5;611
  17.5580;2024/06/05 11:31:55.6089;5;611
  17.8040;2024/06/05 11:31:55.8549;5;611
  18.0510;2024/06/05 11:31:56.1019;5;611
  18.0540;2024/06/05 11:31:56.1049;3;668
  18.2970;2024/06/05 11:31:56.3479;5;611
  18.5470;2024/06/05 11:31:56.5979;3;710
  19.2860;2024/06/05 11:31:57.3369;3;874
  19.5290;2024/06/05 11:31:57.5799;5;618
  19.7740;2024/06/05 11:31:57.8249;5;618
  20.0210;2024/06/05 11:31:58.0719;5;618
  20.0250;2024/06/05 11:31:58.0759;3;858
  20.2670;2024/06/05 11:31:58.3179;5;618
  20.7630;2024/06/05 11:31:58.8139;3;808
  21.0050;2024/06/05 11:31:59.0559;5;618
  21.2530;2024/06/05 11:31:59.3039;5;618
  21.4980;2024/06/05 11:31:59.5489;5;618
  21.5020;2024/06/05 11:31:59.5529;3;757
  21.7450;2024/06/05 11:31:59.7959;5;618
  21.9910;2024/06/05 11:32:00.0419;5;618
  22.2370;2024/06/05 11:32:00.2879;5;618
  22.2410;2024/06/05 11:32:00.2919;3;723
  22.4840;2024/06/05 11:32:00.5349;5;638
  22.7300;2024/06/05 11:32:00.7809;5;638
  22.9770;2024/06/05 11:32:01.0279;5;638
  22.9800;2024/06/05 11:32:01.0309;3;711
  23.2220;2024/06/05 11:32:01.2729;5;638
  23.4690;2024/06/05 11:32:01.5199;5;645
  23.7150;2024/06/05 11:32:01.7659;5;645
  23.7190;2024/06/05 11:32:01.7699;3;696
  23.9610;2024/06/05 11:32:02.0119;5;645
  24.2080;2024/06/05 11:32:02.2589;5;645
  24.4540;2024/06/05 11:32:02.5049;5;645
  24.4570;2024/06/05 11:32:02.5079;3;702
  24.7000;2024/06/05 11:32:02.7509;5;645
  24.9460;2024/06/05 11:32:02.9969;5;645
  24.9500;2024/06/05 11:32:03.0009;3;711
  25.1930;2024/06/05 11:32:03.2439;5;645
  25.4390;2024/06/05 11:32:03.4899;5;638
  25.6850;2024/06/05 11:32:03.7359;5;638
  25.6890;2024/06/05 11:32:03.7399;3;712
  25.9320;2024/06/05 11:32:03.9829;5;638
  26.1780;2024/06/05 11:32:04.2289;5;638
  26.4240;2024/06/05 11:32:04.4749;5;638
  26.4270;2024/06/05 11:32:04.4779;3;688
  26.6700;2024/06/05 11:32:04.7209;5;638
  26.9160;2024/06/05 11:32:04.9669;5;638
  27.1630;2024/06/05 11:32:05.2139;5;638
  27.1670;2024/06/05 11:32:05.2179;3;673
  27.4090;2024/06/05 11:32:05.4599;5;651
  27.6560;2024/06/05 11:32:05.7069;5;651
  27.9020;2024/06/05 11:32:05.9529;5;651
  27.9050;2024/06/05 11:32:05.9559;3;674
  28.3970;2024/06/05 11:32:06.4479;3;679
  28.6400;2024/06/05 11:32:06.6909;5;682
  28.8870;2024/06/05 11:32:06.9379;5;682
  29.1330;2024/06/05 11:32:07.1839;5;682
  29.1370;2024/06/05 11:32:07.1879;3;688
  29.3790;2024/06/05 11:32:07.4299;5;682
  29.6260;2024/06/05 11:32:07.6769;5;682
  29.8720;2024/06/05 11:32:07.9229;5;682
  29.8760;2024/06/05 11:32:07.9269;3;687
  30.1180;2024/06/05 11:32:08.1689;5;682
  30.3640;2024/06/05 11:32:08.4149;5;697
  30.6110;2024/06/05 11:32:08.6619;5;697
  30.8570;2024/06/05 11:32:08.9079;5;697
  30.8600;2024/06/05 11:32:08.9109;3;679
  31.1040;2024/06/05 11:32:09.1549;5;697
  31.1070;2024/06/05 11:32:09.1579;3;688
  31.3490;2024/06/05 11:32:09.3999;5;697
  31.5960;2024/06/05 11:32:09.6469;5;697
  31.8420;2024/06/05 11:32:09.8929;5;697
  31.8460;2024/06/05 11:32:09.8969;3;686
  32.5810;2024/06/05 11:32:10.6319;5;697
  32.5840;2024/06/05 11:32:10.6349;3;687
  33.0770;2024/06/05 11:32:11.1279;3;668
  33.3190;2024/06/05 11:32:11.3699;5;697
  33.5660;2024/06/05 11:32:11.6169;5;697
  33.8120;2024/06/05 11:32:11.8629;5;697
  33.8160;2024/06/05 11:32:11.8669;3;653
  34.0590;2024/06/05 11:32:12.1099;5;697
  34.3050;2024/06/05 11:32:12.3559;5;697
  34.5510;2024/06/05 11:32:12.6019;5;697
  34.5550;2024/06/05 11:32:12.6059;3;662
  34.7970;2024/06/05 11:32:12.8479;5;697
  35.0430;2024/06/05 11:32:13.0939;5;697
  35.2900;2024/06/05 11:32:13.3409;5;697
  35.2940;2024/06/05 11:32:13.3449;3;678
  35.5360;2024/06/05 11:32:13.5869;5;705
  35.7860;2024/06/05 11:32:13.8369;3;673
  36.2750;2024/06/05 11:32:14.3259;5;705
  36.5250;2024/06/05 11:32:14.5759;3;681
  37.0140;2024/06/05 11:32:15.0649;5;705
  37.2600;2024/06/05 11:32:15.3109;5;705
  37.5060;2024/06/05 11:32:15.5569;5;697
  37.5100;2024/06/05 11:32:15.5609;3;697
  37.7530;2024/06/05 11:32:15.8039;5;697
  37.9990;2024/06/05 11:32:16.0499;5;697
  38.0020;2024/06/05 11:32:16.0529;3;711
  38.2450;2024/06/05 11:32:16.2959;5;697
  38.7420;2024/06/05 11:32:16.7929;3;707
  38.9840;2024/06/05 11:32:17.0349;5;697
  39.2310;2024/06/05 11:32:17.2819;5;697
  39.4760;2024/06/05 11:32:17.5269;5;697
  39.7230;2024/06/05 11:32:17.7739;5;697
  39.7270;2024/06/05 11:32:17.7779;3;666
  39.9690;2024/06/05 11:32:18.0199;5;697
  39.9720;2024/06/05 11:32:18.0229;3;638
  40.2150;2024/06/05 11:32:18.2659;5;697
  40.4620;2024/06/05 11:32:18.5129;5;697
  40.7080;2024/06/05 11:32:18.7589;5;697
  40.7110;2024/06/05 11:32:18.7619;3;657
  40.9550;2024/06/05 11:32:19.0059;5;697
  41.2010;2024/06/05 11:32:19.2519;5;697
  41.2040;2024/06/05 11:32:19.2549;3;668
  41.4460;2024/06/05 11:32:19.4969;5;689
  41.6930;2024/06/05 11:32:19.7439;5;689
  41.9390;2024/06/05 11:32:19.9899;5;689
  41.9430;2024/06/05 11:32:19.9939;3;669
  42.1860;2024/06/05 11:32:20.2369;5;689
  42.4320;2024/06/05 11:32:20.4829;5;689
  42.6790;2024/06/05 11:32:20.7299;5;689
  42.6820;2024/06/05 11:32:20.7329;3;688
  42.9240;2024/06/05 11:32:20.9749;5;689
  43.1700;2024/06/05 11:32:21.2209;5;689
  43.1740;2024/06/05 11:32:21.2249;3;657
  43.4170;2024/06/05 11:32:21.4679;5;689
  43.6630;2024/06/05 11:32:21.7139;5;689
  43.9100;2024/06/05 11:32:21.9609;5;689
  43.9130;2024/06/05 11:32:21.9639;3;641
  44.1600;2024/06/05 11:32:22.2109;5;688
  44.4030;2024/06/05 11:32:22.4539;5;689
  44.6490;2024/06/05 11:32:22.6999;5;689
  44.6520;2024/06/05 11:32:22.7029;3;655
  44.8940;2024/06/05 11:32:22.9449;5;689
  45.3900;2024/06/05 11:32:23.4409;3;669
  45.6330;2024/06/05 11:32:23.6839;5;689
  45.8800;2024/06/05 11:32:23.9309;5;689
  45.8830;2024/06/05 11:32:23.9339;3;686
  46.1270;2024/06/05 11:32:24.1779;5;689
  46.3720;2024/06/05 11:32:24.4229;5;689
  46.6180;2024/06/05 11:32:24.6689;5;689
  46.6220;2024/06/05 11:32:24.6729;3;670
  47.1140;2024/06/05 11:32:25.1649;3;648
  47.3580;2024/06/05 11:32:25.4089;5;682
  47.8530;2024/06/05 11:32:25.9039;3;652
  48.5890;2024/06/05 11:32:26.6399;5;674
  48.5920;2024/06/05 11:32:26.6429;3;651
  49.3280;2024/06/05 11:32:27.3789;5;666
  49.3310;2024/06/05 11:32:27.3819;3;670
  49.5740;2024/06/05 11:32:27.6249;5;666
  49.8200;2024/06/05 11:32:27.8709;5;666
  49.8240;2024/06/05 11:32:27.8749;3;666
  50.0670;2024/06/05 11:32:28.1179;5;666
  50.3130;2024/06/05 11:32:28.3639;5;666
  50.5590;2024/06/05 11:32:28.6099;5;666
  50.5630;2024/06/05 11:32:28.6139;3;654
  50.8050;2024/06/05 11:32:28.8559;5;666
  51.0510;2024/06/05 11:32:29.1019;5;666
  51.2980;2024/06/05 11:32:29.3489;5;666
  51.3010;2024/06/05 11:32:29.3519;3;635
  51.5440;2024/06/05 11:32:29.5949;5;666
  51.7940;2024/06/05 11:32:29.8449;3;651
  52.2830;2024/06/05 11:32:30.3339;5;666
  52.5290;2024/06/05 11:32:30.5799;5;666
