reltime;datetime;iSensor;ibi

   0.0010;2024/05/28 15:51:50.0409;5;714
   0.0010;2024/05/28 15:51:50.0409;4;0
   0.0010;2024/05/28 15:51:50.0409;3;688
   0.0010;2024/05/28 15:51:50.0409;2;0
   0.0010;2024/05/28 15:51:50.0409;1;0
   0.0010;2024/05/28 15:51:50.0409;0;0
   0.2120;2024/05/28 15:51:50.2519;5;714
   0.3570;2024/05/28 15:51:50.3969;3;678
   0.4590;2024/05/28 15:51:50.4989;5;714
   0.7050;2024/05/28 15:51:50.7449;5;714
   0.9510;2024/05/28 15:51:50.9909;5;714
   1.0960;2024/05/28 15:51:51.1359;3;684
   1.1980;2024/05/28 15:51:51.2379;5;714
   1.4440;2024/05/28 15:51:51.4839;5;714
   1.6900;2024/05/28 15:51:51.7299;5;714
   1.8350;2024/05/28 15:51:51.8749;3;706
   1.9370;2024/05/28 15:51:51.9769;5;714
   2.1830;2024/05/28 15:51:52.2229;5;713
   2.4280;2024/05/28 15:51:52.4679;5;714
   2.5740;2024/05/28 15:51:52.6139;3;731
   2.6750;2024/05/28 15:51:52.7149;5;714
   3.3130;2024/05/28 15:51:53.3529;3;718
   3.4140;2024/05/28 15:51:53.4539;5;714
   3.6600;2024/05/28 15:51:53.6999;5;714
   3.9070;2024/05/28 15:51:53.9469;5;714
   4.0510;2024/05/28 15:51:54.0909;3;688
   4.1530;2024/05/28 15:51:54.1929;5;714
   4.4000;2024/05/28 15:51:54.4399;5;714
   4.6460;2024/05/28 15:51:54.6859;5;714
   4.7900;2024/05/28 15:51:54.8299;3;700
   4.8910;2024/05/28 15:51:54.9309;5;714
   5.1380;2024/05/28 15:51:55.1779;5;714
   5.2830;2024/05/28 15:51:55.3229;3;714
   5.3840;2024/05/28 15:51:55.4239;5;689
   5.6300;2024/05/28 15:51:55.6699;5;689
   6.0210;2024/05/28 15:51:56.0609;3;694
   6.3690;2024/05/28 15:51:56.4089;5;689
   6.7600;2024/05/28 15:51:56.7999;3;662
   7.1080;2024/05/28 15:51:57.1479;5;689
   7.3550;2024/05/28 15:51:57.3949;5;689
   7.4990;2024/05/28 15:51:57.5389;3;663
   7.6010;2024/05/28 15:51:57.6409;5;689
   7.8470;2024/05/28 15:51:57.8869;5;689
   8.0930;2024/05/28 15:51:58.1329;5;689
   8.2390;2024/05/28 15:51:58.2789;3;707
   8.3390;2024/05/28 15:51:58.3789;5;689
   8.5860;2024/05/28 15:51:58.6259;5;689
   8.8320;2024/05/28 15:51:58.8719;5;689
   8.9770;2024/05/28 15:51:59.0169;3;729
   9.0780;2024/05/28 15:51:59.1179;5;689
   9.3250;2024/05/28 15:51:59.3649;5;689
   9.7160;2024/05/28 15:51:59.7559;3;721
  10.0640;2024/05/28 15:52:00.1039;5;689
  10.3100;2024/05/28 15:52:00.3499;5;689
  10.4540;2024/05/28 15:52:00.4939;3;714
  10.5560;2024/05/28 15:52:00.5959;5;689
  10.8020;2024/05/28 15:52:00.8419;5;689
  11.0490;2024/05/28 15:52:01.0889;5;689
  11.2950;2024/05/28 15:52:01.3349;5;689
  11.5410;2024/05/28 15:52:01.5809;5;689
  11.6860;2024/05/28 15:52:01.7259;3;755
  11.7880;2024/05/28 15:52:01.8279;5;689
  11.9320;2024/05/28 15:52:01.9719;3;781
  12.0340;2024/05/28 15:52:02.0739;5;689
  12.2800;2024/05/28 15:52:02.3199;5;697
  12.5260;2024/05/28 15:52:02.5659;5;697
  12.6710;2024/05/28 15:52:02.7109;3;776
  12.7720;2024/05/28 15:52:02.8119;5;697
  13.0190;2024/05/28 15:52:03.0589;5;697
  13.2650;2024/05/28 15:52:03.3049;5;697
  13.4100;2024/05/28 15:52:03.4499;3;758
  13.5110;2024/05/28 15:52:03.5509;5;697
  13.7580;2024/05/28 15:52:03.7979;5;697
  14.0040;2024/05/28 15:52:04.0439;5;697
  14.2500;2024/05/28 15:52:04.2899;5;697
  14.3950;2024/05/28 15:52:04.4349;3;771
  14.4970;2024/05/28 15:52:04.5369;5;697
  14.7430;2024/05/28 15:52:04.7829;5;697
  14.9890;2024/05/28 15:52:05.0289;5;697
  15.1340;2024/05/28 15:52:05.1739;3;793
  15.2350;2024/05/28 15:52:05.2749;5;697
  15.4810;2024/05/28 15:52:05.5209;5;697
  15.7280;2024/05/28 15:52:05.7679;5;697
  15.8720;2024/05/28 15:52:05.9119;3;777
  15.9740;2024/05/28 15:52:06.0139;5;697
