reltime,datetime,iSensor,ibi
0.001,2024/06/05 11:31:38.0519,5,659
0.001,2024/06/05 11:31:38.0519,4,0
0.001,2024/06/05 11:31:38.0519,3,647
0.001,2024/06/05 11:31:38.0519,2,0
0.001,2024/06/05 11:31:38.0519,1,0
0.001,2024/06/05 11:31:38.0519,0,0
0.073,2024/06/05 11:31:38.1239,5,659
0.318,2024/06/05 11:31:38.3689,5,659
0.323,2024/06/05 11:31:38.3739,3,630
0.565,2024/06/05 11:31:38.6159,5,659
1.061,2024/06/05 11:31:39.1119,3,612
1.304,2024/06/05 11:31:39.3549,5,659
1.55,2024/06/05 11:31:39.6009,5,659
1.797,2024/06/05 11:31:39.8479,5,659
1.801,2024/06/05 11:31:39.8519,3,636
2.043,2024/06/05 11:31:40.0939,5,659
2.29,2024/06/05 11:31:40.3409,5,659
2.293,2024/06/05 11:31:40.3439,3,652
2.536,2024/06/05 11:31:40.5869,5,659
2.782,2024/06/05 11:31:40.8329,5,659
3.027,2024/06/05 11:31:41.0779,5,659
3.031,2024/06/05 11:31:41.0819,3,658
3.275,2024/06/05 11:31:41.3259,5,659
3.521,2024/06/05 11:31:41.5719,5,651
3.525,2024/06/05 11:31:41.5759,3,624
3.767,2024/06/05 11:31:41.8179,5,651
4.013,2024/06/05 11:31:42.0639,5,651
4.259,2024/06/05 11:31:42.3099,5,651
4.263,2024/06/05 11:31:42.3139,3,606
4.756,2024/06/05 11:31:42.8069,3,596
4.998,2024/06/05 11:31:43.0489,5,651
5.244,2024/06/05 11:31:43.2949,5,651
5.49,2024/06/05 11:31:43.5409,5,645
5.494,2024/06/05 11:31:43.5449,3,586
5.737,2024/06/05 11:31:43.7879,5,645
5.983,2024/06/05 11:31:44.0339,5,645
5.987,2024/06/05 11:31:44.0379,3,603
6.23,2024/06/05 11:31:44.2809,5,645
6.475,2024/06/05 11:31:44.5259,5,638
6.722,2024/06/05 11:31:44.7729,5,638
6.726,2024/06/05 11:31:44.7769,3,625
6.969,2024/06/05 11:31:45.0199,5,638
7.215,2024/06/05 11:31:45.2659,5,638
