reltime,datetime,iSensor,ibi
0.001,2024/06/21 11:18:40.3419,5,759
0.001,2024/06/21 11:18:40.3419,4,0
0.001,2024/06/21 11:18:40.3419,3,375
0.001,2024/06/21 11:18:40.3419,2,0
0.001,2024/06/21 11:18:40.3419,1,0
0.001,2024/06/21 11:18:40.3419,0,0
0.019,2024/06/21 11:18:40.3599,5,769
0.196,2024/06/21 11:18:40.5369,3,1138
0.265,2024/06/21 11:18:40.6059,5,769
0.512,2024/06/21 11:18:40.8529,5,769
0.688,2024/06/21 11:18:41.0289,3,696
1.428,2024/06/21 11:18:41.7689,3,690
2.413,2024/06/21 11:18:42.7539,3,698
3.221,2024/06/21 11:18:43.5619,5,789
3.398,2024/06/21 11:18:43.7389,3,774
3.467,2024/06/21 11:18:43.8079,5,800
3.713,2024/06/21 11:18:44.0539,5,800
4.137,2024/06/21 11:18:44.4779,3,827
5.122,2024/06/21 11:18:45.4629,3,821
5.615,2024/06/21 11:18:45.9559,3,924
5.93,2024/06/21 11:18:46.2709,5,833
6.176,2024/06/21 11:18:46.5169,5,833
6.353,2024/06/21 11:18:46.6939,3,916
6.915,2024/06/21 11:18:47.2559,5,833
7.092,2024/06/21 11:18:47.4329,3,375
7.161,2024/06/21 11:18:47.5019,5,833
7.408,2024/06/21 11:18:47.7489,5,833
7.831,2024/06/21 11:18:48.1719,3,1154
8.146,2024/06/21 11:18:48.4869,5,833
8.393,2024/06/21 11:18:48.7339,5,833
8.569,2024/06/21 11:18:48.9099,3,729
8.638,2024/06/21 11:18:48.9789,5,856
8.885,2024/06/21 11:18:49.2259,5,856
9.131,2024/06/21 11:18:49.4719,5,856
9.309,2024/06/21 11:18:49.6499,3,771
9.378,2024/06/21 11:18:49.7189,5,856
9.624,2024/06/21 11:18:49.9649,5,856
9.87,2024/06/21 11:18:50.2109,5,856
10.116,2024/06/21 11:18:50.4569,5,856
10.293,2024/06/21 11:18:50.6339,3,729
10.362,2024/06/21 11:18:50.7029,5,856
10.54,2024/06/21 11:18:50.8809,3,748
10.609,2024/06/21 11:18:50.9499,5,856
10.855,2024/06/21 11:18:51.1959,5,856
11.102,2024/06/21 11:18:51.4429,5,856
11.348,2024/06/21 11:18:51.6889,5,856
11.771,2024/06/21 11:18:52.1119,3,818
12.264,2024/06/21 11:18:52.6049,3,389
13.003,2024/06/21 11:18:53.3439,3,1051
13.988,2024/06/21 11:18:54.3289,3,675
14.303,2024/06/21 11:18:54.6439,5,856
14.48,2024/06/21 11:18:54.8209,3,693
15.466,2024/06/21 11:18:55.8069,3,669
16.204,2024/06/21 11:18:56.5449,3,692
17.189,2024/06/21 11:18:57.5299,3,834
17.505,2024/06/21 11:18:57.8459,5,856
17.751,2024/06/21 11:18:58.0919,5,856
18.174,2024/06/21 11:18:58.5149,3,846
19.159,2024/06/21 11:18:59.4999,3,790
19.898,2024/06/21 11:19:00.2389,3,764
20.391,2024/06/21 11:19:00.7319,3,1508
20.706,2024/06/21 11:19:01.0469,5,833
20.952,2024/06/21 11:19:01.2929,5,833
21.199,2024/06/21 11:19:01.5399,5,833
21.375,2024/06/21 11:19:01.7159,3,644
21.868,2024/06/21 11:19:02.2089,3,633
23.099,2024/06/21 11:19:03.4399,3,670
23.908,2024/06/21 11:19:04.2489,5,811
24.085,2024/06/21 11:19:04.4259,3,834
24.154,2024/06/21 11:19:04.4949,5,811
24.4,2024/06/21 11:19:04.7409,5,811
24.578,2024/06/21 11:19:04.9189,3,868
25.563,2024/06/21 11:19:05.9039,3,916
26.301,2024/06/21 11:19:06.6419,3,906
27.11,2024/06/21 11:19:07.4509,5,778
27.286,2024/06/21 11:19:07.6269,3,891
27.355,2024/06/21 11:19:07.6959,5,778
27.602,2024/06/21 11:19:07.9429,5,778
27.848,2024/06/21 11:19:08.1889,5,778
28.094,2024/06/21 11:19:08.4349,5,778
28.271,2024/06/21 11:19:08.6119,3,873
28.518,2024/06/21 11:19:08.8589,3,841
29.502,2024/06/21 11:19:09.8429,3,813
30.488,2024/06/21 11:19:10.8289,3,380
30.803,2024/06/21 11:19:11.1439,5,778
30.981,2024/06/21 11:19:11.3219,3,1096
31.05,2024/06/21 11:19:11.3909,5,778
31.296,2024/06/21 11:19:11.6369,5,778
31.719,2024/06/21 11:19:12.0599,3,692
32.212,2024/06/21 11:19:12.5529,3,691
33.197,2024/06/21 11:19:13.5379,3,693
33.69,2024/06/21 11:19:14.0309,3,711
34.005,2024/06/21 11:19:14.3459,5,811
34.251,2024/06/21 11:19:14.5919,5,811
34.498,2024/06/21 11:19:14.8389,5,845
34.674,2024/06/21 11:19:15.0149,3,735
35.167,2024/06/21 11:19:15.5079,3,719
35.906,2024/06/21 11:19:16.2469,3,696
36.468,2024/06/21 11:19:16.8089,5,882
36.644,2024/06/21 11:19:16.9849,3,727
36.714,2024/06/21 11:19:17.0549,5,882
36.96,2024/06/21 11:19:17.3009,5,882
37.137,2024/06/21 11:19:17.4779,3,725
37.207,2024/06/21 11:19:17.5479,5,882
37.945,2024/06/21 11:19:18.2859,5,869
38.122,2024/06/21 11:19:18.4629,3,759
38.192,2024/06/21 11:19:18.5329,5,869
38.437,2024/06/21 11:19:18.7779,5,882
38.684,2024/06/21 11:19:19.0249,5,882
38.861,2024/06/21 11:19:19.2019,3,420
38.931,2024/06/21 11:19:19.2719,5,882
39.177,2024/06/21 11:19:19.5179,5,882
39.423,2024/06/21 11:19:19.7639,5,882
39.6,2024/06/21 11:19:19.9409,3,1039
39.67,2024/06/21 11:19:20.0109,5,882
40.093,2024/06/21 11:19:20.4339,3,679
40.408,2024/06/21 11:19:20.7489,5,882
40.654,2024/06/21 11:19:20.9949,5,882
