reltime;datetime;iSensor;ibi

   0.0010;2024/06/05 10:23:34.5689;5;714
   0.0010;2024/06/05 10:23:34.5689;4;0
   0.0010;2024/06/05 10:23:34.5689;3;840
   0.0010;2024/06/05 10:23:34.5689;2;0
   0.0010;2024/06/05 10:23:34.5689;1;0
   0.0010;2024/06/05 10:23:34.5689;0;0
   0.4280;2024/06/05 10:23:34.9959;3;856
   0.7720;2024/06/05 10:23:35.3399;5;697
   0.9200;2024/06/05 10:23:35.4879;3;828
   1.0180;2024/06/05 10:23:35.5859;5;697
   1.2640;2024/06/05 10:23:35.8319;5;697
   1.4120;2024/06/05 10:23:35.9799;3;800
   3.1370;2024/06/05 10:23:37.7049;3;818
   3.6300;2024/06/05 10:23:38.1979;3;792
   4.1220;2024/06/05 10:23:38.6899;3;1414
   4.4660;2024/06/05 10:23:39.0339;5;689
   4.7120;2024/06/05 10:23:39.2799;5;689
   4.8610;2024/06/05 10:23:39.4289;3;648
   4.9590;2024/06/05 10:23:39.5269;5;689
   5.3530;2024/06/05 10:23:39.9209;3;645
   6.3380;2024/06/05 10:23:40.9059;3;620
   6.8310;2024/06/05 10:23:41.3989;3;612
   7.6680;2024/06/05 10:23:42.2359;5;740
   7.8160;2024/06/05 10:23:42.3839;3;642
   8.3080;2024/06/05 10:23:42.8759;3;750
   9.0470;2024/06/05 10:23:43.6149;3;778
  10.0320;2024/06/05 10:23:44.5999;3;746
  11.0180;2024/06/05 10:23:45.5859;3;777
  11.3620;2024/06/05 10:23:45.9299;5;821
  11.5100;2024/06/05 10:23:46.0779;3;785
  12.2490;2024/06/05 10:23:46.8169;3;798
  13.2340;2024/06/05 10:23:47.8019;3;759
  13.7260;2024/06/05 10:23:48.2939;3;776
  14.3170;2024/06/05 10:23:48.8849;5;833
  14.7110;2024/06/05 10:23:49.2789;3;766
  15.2040;2024/06/05 10:23:49.7719;3;759
  15.9430;2024/06/05 10:23:50.5109;3;722
  16.4360;2024/06/05 10:23:51.0039;3;704
  17.1740;2024/06/05 10:23:51.7419;3;678
  17.2720;2024/06/05 10:23:51.8399;5;800
  17.5190;2024/06/05 10:23:52.0869;5;800
  17.7650;2024/06/05 10:23:52.3329;5;800
  17.9130;2024/06/05 10:23:52.4809;3;648
  18.0110;2024/06/05 10:23:52.5789;5;800
  18.2580;2024/06/05 10:23:52.8259;5;800
  18.4050;2024/06/05 10:23:52.9729;3;642
  18.5030;2024/06/05 10:23:53.0709;5;800
  18.7500;2024/06/05 10:23:53.3179;5;789
  18.8980;2024/06/05 10:23:53.4659;3;624
  18.9960;2024/06/05 10:23:53.5639;5;789
  19.2420;2024/06/05 10:23:53.8099;5;789
  19.4880;2024/06/05 10:23:54.0559;5;789
  19.6380;2024/06/05 10:23:54.2059;3;634
  19.7360;2024/06/05 10:23:54.3039;5;789
  19.9810;2024/06/05 10:23:54.5489;5;789
  20.2280;2024/06/05 10:23:54.7959;5;789
  20.3760;2024/06/05 10:23:54.9439;3;648
  20.4740;2024/06/05 10:23:55.0419;5;789
  20.7210;2024/06/05 10:23:55.2889;5;789
  21.1150;2024/06/05 10:23:55.6829;3;711
  21.4590;2024/06/05 10:23:56.0269;5;789
  21.7060;2024/06/05 10:23:56.2739;5;789
  21.8530;2024/06/05 10:23:56.4209;3;756
  21.9510;2024/06/05 10:23:56.5189;5;789
  22.1980;2024/06/05 10:23:56.7659;5;789
  22.4440;2024/06/05 10:23:57.0119;5;789
  22.5930;2024/06/05 10:23:57.1609;3;704
  23.8230;2024/06/05 10:23:58.3909;3;758
  24.3160;2024/06/05 10:23:58.8839;3;751
  25.1530;2024/06/05 10:23:59.7209;5;769
  25.3010;2024/06/05 10:23:59.8689;3;762
  25.4000;2024/06/05 10:23:59.9679;5;769
  25.6450;2024/06/05 10:24:00.2129;5;769
  25.7940;2024/06/05 10:24:00.3619;3;755
  26.5320;2024/06/05 10:24:01.0999;3;718
  27.5180;2024/06/05 10:24:02.0859;3;732
  28.0100;2024/06/05 10:24:02.5779;3;741
  28.3540;2024/06/05 10:24:02.9219;5;769
  28.5030;2024/06/05 10:24:03.0709;3;731
