reltime,datetime,iSensor,ibi
0.001,2024/06/05 10:25:33.1849,5,659
0.001,2024/06/05 10:25:33.1849,4,0
0.001,2024/06/05 10:25:33.1849,3,768
0.001,2024/06/05 10:25:33.1849,2,0
0.001,2024/06/05 10:25:33.1849,1,0
0.001,2024/06/05 10:25:33.1849,0,0
0.121,2024/06/05 10:25:33.3049,5,659
0.269,2024/06/05 10:25:33.4529,3,732
0.368,2024/06/05 10:25:33.5519,5,659
0.614,2024/06/05 10:25:33.7979,5,659
0.86,2024/06/05 10:25:34.0439,5,659
1.007,2024/06/05 10:25:34.1909,3,739
1.107,2024/06/05 10:25:34.2909,5,659
1.353,2024/06/05 10:25:34.5369,5,659
1.5,2024/06/05 10:25:34.6839,3,733
1.599,2024/06/05 10:25:34.7829,5,659
1.845,2024/06/05 10:25:35.0289,5,659
2.092,2024/06/05 10:25:35.2759,5,659
2.239,2024/06/05 10:25:35.4229,3,688
2.338,2024/06/05 10:25:35.5219,5,666
2.585,2024/06/05 10:25:35.7689,5,666
2.831,2024/06/05 10:25:36.0149,5,666
2.978,2024/06/05 10:25:36.1619,3,686
3.077,2024/06/05 10:25:36.2609,5,666
3.47,2024/06/05 10:25:36.6539,3,658
3.816,2024/06/05 10:25:36.9999,5,689
4.062,2024/06/05 10:25:37.2459,5,689
4.209,2024/06/05 10:25:37.3929,3,658
4.308,2024/06/05 10:25:37.4919,5,689
4.554,2024/06/05 10:25:37.7379,5,689
4.801,2024/06/05 10:25:37.9849,5,689
4.948,2024/06/05 10:25:38.1319,3,663
5.047,2024/06/05 10:25:38.2309,5,689
5.293,2024/06/05 10:25:38.4769,5,689
5.44,2024/06/05 10:25:38.6239,3,654
5.54,2024/06/05 10:25:38.7239,5,689
5.786,2024/06/05 10:25:38.9699,5,689
6.032,2024/06/05 10:25:39.2159,5,689
6.179,2024/06/05 10:25:39.3629,3,621
6.278,2024/06/05 10:25:39.4619,5,705
6.524,2024/06/05 10:25:39.7079,5,705
6.672,2024/06/05 10:25:39.8559,3,601
6.771,2024/06/05 10:25:39.9549,5,705
7.017,2024/06/05 10:25:40.2009,5,705
7.164,2024/06/05 10:25:40.3479,3,590
7.264,2024/06/05 10:25:40.4479,5,705
7.51,2024/06/05 10:25:40.6939,5,705
7.756,2024/06/05 10:25:40.9399,5,705
7.903,2024/06/05 10:25:41.0869,3,582
8.003,2024/06/05 10:25:41.1869,5,705
8.249,2024/06/05 10:25:41.4329,5,714
8.495,2024/06/05 10:25:41.6789,5,714
8.641,2024/06/05 10:25:41.8249,3,644
8.741,2024/06/05 10:25:41.9249,5,714
