reltime,datetime,iSensor,ibi
0.001,2024/06/14 12:13:51.4219,5,759
0.001,2024/06/14 12:13:51.4219,4,0
0.001,2024/06/14 12:13:51.4219,3,1137
0.001,2024/06/14 12:13:51.4219,2,0
0.001,2024/06/14 12:13:51.4219,1,0
0.001,2024/06/14 12:13:51.4219,0,0
0.174,2024/06/14 12:13:51.5949,5,759
0.42,2024/06/14 12:13:51.8409,5,740
0.45,2024/06/14 12:13:51.8709,3,706
0.667,2024/06/14 12:13:52.0879,5,740
0.913,2024/06/14 12:13:52.3339,5,740
1.16,2024/06/14 12:13:52.5809,5,740
1.19,2024/06/14 12:13:52.6109,3,708
1.899,2024/06/14 12:13:53.3199,5,723
1.928,2024/06/14 12:13:53.3489,3,698
2.144,2024/06/14 12:13:53.5649,5,723
2.391,2024/06/14 12:13:53.8119,5,714
2.638,2024/06/14 12:13:54.0589,5,714
2.666,2024/06/14 12:13:54.0869,3,708
2.883,2024/06/14 12:13:54.3039,5,714
3.129,2024/06/14 12:13:54.5499,5,714
3.376,2024/06/14 12:13:54.7969,5,714
3.623,2024/06/14 12:13:55.0439,5,714
3.651,2024/06/14 12:13:55.0719,3,741
3.869,2024/06/14 12:13:55.2899,5,714
4.115,2024/06/14 12:13:55.5359,5,714
4.144,2024/06/14 12:13:55.5649,3,729
4.361,2024/06/14 12:13:55.7819,5,714
4.607,2024/06/14 12:13:56.0279,5,714
5.129,2024/06/14 12:13:56.5499,3,746
5.622,2024/06/14 12:13:57.0429,3,770
7.1,2024/06/14 12:13:58.5209,3,729
7.316,2024/06/14 12:13:58.7369,5,714
7.563,2024/06/14 12:13:58.9839,5,714
7.809,2024/06/14 12:13:59.2299,5,714
7.838,2024/06/14 12:13:59.2589,3,771
8.824,2024/06/14 12:14:00.2449,3,1486
9.316,2024/06/14 12:14:00.7369,3,659
9.809,2024/06/14 12:14:01.2299,3,627
10.055,2024/06/14 12:14:01.4759,3,601
10.518,2024/06/14 12:14:01.9389,5,723
10.764,2024/06/14 12:14:02.1849,5,723
11.01,2024/06/14 12:14:02.4309,5,723
11.04,2024/06/14 12:14:02.4609,3,610
11.532,2024/06/14 12:14:02.9529,3,382
12.025,2024/06/14 12:14:03.4459,3,977
13.01,2024/06/14 12:14:04.4309,3,639
13.72,2024/06/14 12:14:05.1409,5,740
13.965,2024/06/14 12:14:05.3859,5,740
14.212,2024/06/14 12:14:05.6329,5,740
15.227,2024/06/14 12:14:06.6479,3,629
15.72,2024/06/14 12:14:07.1409,3,670
16.458,2024/06/14 12:14:07.8789,3,675
16.921,2024/06/14 12:14:08.3419,5,731
17.167,2024/06/14 12:14:08.5879,5,731
17.414,2024/06/14 12:14:08.8349,5,731
17.443,2024/06/14 12:14:08.8639,3,705
17.935,2024/06/14 12:14:09.3559,3,756
18.921,2024/06/14 12:14:10.3419,3,772
19.906,2024/06/14 12:14:11.3269,3,782
20.645,2024/06/14 12:14:12.0659,3,772
21.138,2024/06/14 12:14:12.5589,3,791
22.122,2024/06/14 12:14:13.5429,3,811
22.615,2024/06/14 12:14:14.0359,3,818
23.324,2024/06/14 12:14:14.7449,5,682
23.571,2024/06/14 12:14:14.9919,5,682
23.846,2024/06/14 12:14:15.2669,3,835
24.339,2024/06/14 12:14:15.7599,3,373
25.324,2024/06/14 12:14:16.7449,3,1183
26.063,2024/06/14 12:14:17.4839,3,750
26.309,2024/06/14 12:14:17.7299,3,729
26.526,2024/06/14 12:14:17.9469,5,759
26.772,2024/06/14 12:14:18.1929,5,759
27.018,2024/06/14 12:14:18.4389,5,759
27.048,2024/06/14 12:14:18.4689,3,704
28.033,2024/06/14 12:14:19.4539,3,682
28.526,2024/06/14 12:14:19.9469,3,694
29.264,2024/06/14 12:14:20.6849,3,704
29.973,2024/06/14 12:14:21.3939,5,778
30.003,2024/06/14 12:14:21.4239,3,736
30.22,2024/06/14 12:14:21.6409,5,778
30.466,2024/06/14 12:14:21.8869,5,778
30.713,2024/06/14 12:14:22.1339,5,778
30.959,2024/06/14 12:14:22.3799,5,778
30.988,2024/06/14 12:14:22.4089,3,771
31.205,2024/06/14 12:14:22.6259,5,778
31.451,2024/06/14 12:14:22.8719,5,789
31.698,2024/06/14 12:14:23.1189,5,789
31.727,2024/06/14 12:14:23.1479,3,768
31.944,2024/06/14 12:14:23.3649,5,789
32.19,2024/06/14 12:14:23.6109,5,789
32.436,2024/06/14 12:14:23.8569,5,789
32.683,2024/06/14 12:14:24.1039,5,789
32.713,2024/06/14 12:14:24.1339,3,755
32.929,2024/06/14 12:14:24.3499,5,789
33.204,2024/06/14 12:14:24.6249,3,763
33.668,2024/06/14 12:14:25.0889,5,789
33.914,2024/06/14 12:14:25.3349,5,789
33.943,2024/06/14 12:14:25.3639,3,774
34.16,2024/06/14 12:14:25.5809,5,789
34.406,2024/06/14 12:14:25.8269,5,778
34.653,2024/06/14 12:14:26.0739,5,778
34.682,2024/06/14 12:14:26.1029,3,782
34.899,2024/06/14 12:14:26.3199,5,778
35.146,2024/06/14 12:14:26.5669,5,778
35.392,2024/06/14 12:14:26.8129,5,750
37.391,2024/06/14 12:14:28.8119,3,752
37.637,2024/06/14 12:14:29.0579,3,376
38.1,2024/06/14 12:14:29.5209,5,740
